checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,5,0.6161526441574097,0.5617894530296326,"{0: 91, 3: 3, 4: 2, 1: 2, 2: 2}",5.63
13000,74,16,0.831207811832428,0.5173714756965637,"{8: 24, 7: 4, 4: 5, 11: 1, 12: 4, 15: 9, 14: 1, 3: 2, 9: 2, 6: 4, 5: 2, 10: 3, 13: 1, 2: 2, 0: 8, 1: 2}",13.88
23000,100,11,0.723620593547821,0.6074395179748535,"{0: 76, 7: 1, 5: 1, 10: 4, 6: 1, 8: 3, 2: 2, 9: 1, 1: 4, 4: 2, 3: 5}",10.96
33000,69,6,0.715326189994812,0.6312963962554932,"{2: 53, 3: 1, 1: 5, 0: 8, 4: 1, 5: 1}",13.26
43000,52,8,0.7703627943992615,0.6434568762779236,"{0: 33, 5: 1, 4: 3, 7: 1, 1: 9, 6: 1, 2: 3, 3: 1}",13.12
53000,58,13,0.8250012397766113,0.5177119374275208,"{4: 4, 3: 17, 2: 7, 1: 3, 5: 11, 12: 1, 7: 4, 8: 1, 0: 4, 9: 2, 6: 2, 10: 1, 11: 1}",13.24
63000,41,14,0.8424442410469055,0.4480885863304138,"{9: 2, 8: 4, 13: 1, 10: 9, 0: 5, 3: 4, 1: 6, 7: 1, 11: 1, 2: 2, 4: 3, 6: 1, 12: 1, 5: 1}",13.22
73000,34,12,0.8293730020523071,0.40612393617630005,"{1: 3, 0: 5, 6: 1, 8: 10, 2: 2, 7: 2, 11: 1, 4: 3, 9: 1, 10: 2, 3: 3, 5: 1}",13.20
83000,34,10,0.8294932246208191,0.40983569622039795,"{1: 4, 3: 3, 0: 6, 4: 10, 8: 1, 6: 1, 7: 2, 2: 4, 5: 1, 9: 2}",13.26
93000,31,8,0.7693401575088501,0.3654095232486725,"{0: 6, 5: 4, 7: 1, 1: 11, 2: 6, 6: 1, 3: 1, 4: 1}",13.30
103000,33,8,0.8175565004348755,0.4844532012939453,"{1: 5, 6: 3, 0: 8, 4: 10, 2: 3, 7: 1, 5: 2, 3: 1}",13.27
113000,20,6,0.7476196885108948,0.2952696979045868,"{0: 3, 4: 3, 2: 8, 1: 4, 5: 1, 3: 1}",13.28
123000,18,4,0.7472453117370605,0.41429704427719116,"{2: 4, 0: 6, 1: 7, 3: 1}",13.32
133000,18,3,0.7006105184555054,0.4558508098125458,"{0: 7, 2: 2, 1: 9}",13.37
143000,14,3,0.7592129707336426,0.5792901515960693,"{2: 2, 0: 7, 1: 5}",13.42
