checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,42,6,0.7226050496101379,0.4227086901664734,"{1: 2, 3: 1, 4: 13, 2: 2, 5: 1, 0: 23}",14.94
13000,67,8,0.8042645454406738,0.6322440505027771,"{4: 8, 3: 16, 1: 18, 0: 15, 2: 3, 6: 5, 5: 1, 7: 1}",12.33
23000,45,7,0.7951861023902893,0.6036204695701599,"{2: 7, 0: 16, 1: 12, 6: 3, 4: 3, 3: 3, 5: 1}",12.22
33000,43,9,0.83124840259552,0.6226214170455933,"{3: 11, 6: 6, 4: 3, 8: 3, 0: 7, 2: 6, 7: 1, 1: 5, 5: 1}",12.17
43000,57,10,0.8248960971832275,0.6965540051460266,"{6: 7, 0: 24, 4: 2, 2: 8, 5: 5, 1: 4, 3: 4, 7: 1, 9: 1, 8: 1}",12.65
53000,37,6,0.7794902324676514,0.7100057005882263,"{0: 27, 5: 2, 2: 2, 3: 2, 1: 3, 4: 1}",12.55
63000,28,5,0.7795274257659912,0.666598379611969,"{1: 3, 4: 3, 0: 17, 3: 1, 2: 4}",12.57
73000,33,4,0.7496799230575562,0.6532085537910461,"{1: 4, 3: 4, 0: 2, 2: 23}",12.72
83000,17,3,0.7442787289619446,0.7041793465614319,"{1: 2, 2: 1, 0: 14}",12.68
93000,15,3,0.7556308507919312,0.6344430446624756,"{1: 2, 2: 3, 0: 10}",12.78
103000,9,3,0.7829927802085876,0.6323156356811523,"{2: 1, 1: 3, 0: 5}",12.64
113000,9,3,0.7906577587127686,0.7076515555381775,"{2: 1, 1: 2, 0: 6}",12.72
123000,8,2,0.7627478837966919,0.680625855922699,"{1: 2, 0: 6}",12.72
133000,6,3,0.7960662841796875,0.6699914336204529,"{2: 1, 1: 1, 0: 4}",12.71
143000,6,2,0.7370750904083252,0.6226590275764465,"{1: 2, 0: 4}",12.82
