checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,15,0.8441019654273987,0.6576859354972839,"{1: 12, 2: 5, 11: 20, 8: 1, 10: 10, 9: 5, 0: 9, 7: 2, 12: 7, 3: 5, 4: 4, 5: 8, 13: 1, 6: 10, 14: 1}",6.07
13000,100,11,0.8185739517211914,0.7166742086410522,"{4: 17, 1: 39, 0: 2, 7: 11, 8: 15, 6: 3, 9: 4, 5: 3, 2: 3, 3: 2, 10: 1}",5.62
23000,100,10,0.8095828890800476,0.6923855543136597,"{4: 9, 0: 28, 6: 7, 2: 25, 3: 4, 9: 3, 7: 1, 5: 5, 1: 14, 8: 4}",6.36
33000,100,9,0.8015789985656738,0.7128298878669739,"{0: 46, 1: 22, 5: 2, 8: 9, 3: 6, 6: 2, 4: 4, 7: 1, 2: 8}",8.16
43000,100,6,0.7921657562255859,0.7039061784744263,"{0: 52, 5: 1, 4: 20, 3: 5, 1: 10, 2: 12}",8.99
53000,100,5,0.7696669101715088,0.6665656566619873,"{0: 35, 2: 2, 1: 49, 3: 8, 4: 6}",10.47
63000,100,6,0.7657317519187927,0.6503773331642151,"{2: 12, 1: 21, 0: 58, 5: 1, 4: 7, 3: 1}",8.14
73000,100,8,0.7858749628067017,0.6326216459274292,"{5: 25, 3: 13, 4: 2, 1: 45, 2: 6, 7: 2, 6: 3, 0: 4}",10.30
83000,93,8,0.7787555456161499,0.518530547618866,"{3: 19, 4: 12, 7: 1, 0: 13, 5: 6, 6: 2, 1: 30, 2: 10}",13.97
93000,71,7,0.7819657921791077,0.612022340297699,"{5: 16, 2: 11, 1: 3, 4: 6, 6: 2, 0: 29, 3: 4}",13.43
103000,73,6,0.7652406692504883,0.60896235704422,"{5: 13, 4: 11, 0: 2, 1: 37, 3: 5, 2: 5}",13.48
113000,58,6,0.7724578380584717,0.5929141044616699,"{0: 15, 3: 5, 4: 5, 5: 3, 2: 26, 1: 4}",13.78
123000,45,5,0.7637792825698853,0.6043726205825806,"{0: 13, 1: 3, 4: 5, 3: 22, 2: 2}",15.89
133000,48,5,0.7499756217002869,0.5810168385505676,"{0: 12, 1: 3, 3: 5, 2: 25, 4: 3}",15.04
143000,45,5,0.7497391104698181,0.6268495917320251,"{3: 7, 0: 28, 2: 3, 4: 5, 1: 2}",14.78
