checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,20,7,0.7911730408668518,0.4493112862110138,"{4: 9, 2: 2, 3: 2, 5: 2, 6: 1, 1: 2, 0: 2}",15.26
13000,79,17,0.8434261679649353,0.5621194839477539,"{0: 8, 10: 7, 7: 3, 5: 4, 6: 33, 3: 7, 9: 2, 11: 1, 13: 2, 14: 2, 4: 2, 2: 2, 1: 2, 15: 1, 16: 1, 12: 1, 8: 1}",12.64
23000,77,12,0.7993552684783936,0.5466887354850769,"{7: 11, 3: 8, 1: 37, 11: 1, 0: 8, 5: 1, 9: 4, 4: 2, 6: 1, 10: 1, 8: 2, 2: 1}",12.30
33000,45,13,0.8138510584831238,0.5697755813598633,"{6: 4, 0: 20, 3: 9, 12: 1, 8: 1, 10: 1, 9: 1, 1: 2, 7: 1, 11: 1, 4: 1, 5: 1, 2: 2}",12.94
43000,39,11,0.8310850262641907,0.5312838554382324,"{0: 6, 6: 9, 3: 2, 7: 1, 2: 11, 1: 2, 9: 1, 4: 2, 5: 3, 8: 1, 10: 1}",13.23
53000,32,10,0.8364270329475403,0.5546420216560364,"{5: 7, 0: 9, 8: 1, 4: 2, 2: 5, 1: 4, 6: 1, 7: 1, 3: 1, 9: 1}",12.84
63000,26,11,0.8485990166664124,0.5609081983566284,"{4: 3, 3: 4, 9: 1, 8: 3, 0: 7, 1: 3, 6: 1, 10: 1, 5: 1, 2: 1, 7: 1}",13.32
73000,16,7,0.8256253600120544,0.6472916603088379,"{2: 5, 6: 5, 0: 2, 5: 1, 3: 1, 4: 1, 1: 1}",13.08
83000,11,6,0.8534330129623413,0.6922312378883362,"{0: 3, 2: 2, 1: 2, 3: 1, 4: 1, 5: 2}",13.22
93000,8,5,0.864915668964386,0.6201434135437012,"{0: 3, 3: 1, 1: 2, 4: 1, 2: 1}",13.18
103000,10,4,0.6663636565208435,0.4306197464466095,"{0: 7, 2: 1, 3: 1, 1: 1}",13.01
113000,3,1,0.6891487240791321,0.6891487240791321,{0: 3},12.96
123000,2,1,0.773406982421875,0.773406982421875,{0: 2},12.99
133000,3,2,0.7919673919677734,0.7520655393600464,"{0: 2, 1: 1}",13.14
143000,2,1,0.7839524745941162,0.7839524745941162,{0: 2},13.17
