checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,10,6,0.9010264277458191,0.45897406339645386,"{3: 2, 1: 2, 0: 2, 4: 2, 5: 1, 2: 1}",14.84
13000,19,5,0.7444342970848083,0.2977336049079895,"{4: 2, 1: 7, 0: 7, 2: 2, 3: 1}",12.46
23000,16,7,0.8092336058616638,0.19559842348098755,"{5: 1, 0: 4, 6: 1, 3: 1, 2: 3, 1: 5, 4: 1}",13.03
33000,18,5,0.75791335105896,0.22015602886676788,"{3: 1, 1: 6, 0: 5, 4: 4, 2: 2}",13.09
43000,31,9,0.7213919758796692,0.10511482506990433,"{2: 2, 7: 1, 8: 1, 0: 6, 1: 14, 3: 1, 5: 1, 6: 4, 4: 1}",13.14
53000,26,9,0.7872372269630432,0.23972174525260925,"{2: 2, 6: 1, 8: 2, 4: 1, 1: 11, 3: 2, 0: 5, 5: 1, 7: 1}",13.13
63000,16,8,0.8180152773857117,0.38127943873405457,"{6: 1, 7: 1, 4: 1, 3: 1, 1: 3, 0: 7, 5: 1, 2: 1}",13.01
73000,19,11,0.8972456455230713,0.48515084385871887,"{4: 3, 10: 1, 9: 1, 2: 2, 8: 1, 6: 1, 1: 5, 0: 2, 5: 1, 7: 1, 3: 1}",13.06
83000,12,8,0.8947138786315918,0.6751711964607239,"{5: 1, 4: 1, 0: 2, 7: 1, 1: 4, 6: 1, 2: 1, 3: 1}",13.21
93000,12,9,0.8909790515899658,0.5906163454055786,"{7: 1, 0: 3, 6: 1, 5: 1, 1: 2, 8: 1, 3: 1, 4: 1, 2: 1}",13.07
103000,7,3,0.8631281852722168,0.6619958281517029,"{1: 2, 0: 4, 2: 1}",13.04
113000,6,4,0.9073822498321533,0.7678589820861816,"{3: 1, 1: 1, 0: 3, 2: 1}",13.06
123000,6,3,0.8065789341926575,0.6491785049438477,"{0: 4, 1: 1, 2: 1}",13.10
133000,5,4,0.8433054685592651,0.030611634254455566,"{2: 1, 3: 1, 1: 1, 0: 2}",13.08
143000,3,2,0.6569758653640747,0.02871119976043701,"{1: 1, 0: 2}",13.12
