checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,69,12,0.809802770614624,0.4900205433368683,"{0: 29, 2: 6, 8: 1, 1: 2, 10: 11, 5: 7, 4: 5, 9: 3, 11: 1, 6: 2, 7: 1, 3: 1}",14.88
13000,50,19,0.8848196268081665,0.4050962030887604,"{3: 2, 9: 1, 7: 3, 13: 1, 0: 3, 2: 3, 11: 1, 14: 1, 8: 2, 6: 1, 10: 4, 5: 6, 16: 8, 1: 8, 4: 2, 12: 1, 18: 1, 15: 1, 17: 1}",12.73
23000,50,20,0.8782652020454407,0.40320655703544617,"{0: 3, 2: 9, 13: 1, 17: 3, 15: 1, 11: 1, 14: 2, 1: 3, 7: 2, 6: 2, 5: 3, 4: 6, 8: 3, 19: 1, 3: 5, 9: 1, 12: 1, 18: 1, 10: 1, 16: 1}",13.05
33000,29,16,0.8964982032775879,0.43562552332878113,"{2: 2, 15: 1, 0: 3, 10: 4, 1: 2, 11: 1, 13: 1, 6: 3, 7: 1, 4: 3, 3: 2, 9: 1, 8: 2, 14: 1, 12: 1, 5: 1}",13.02
43000,30,15,0.8747972249984741,0.3755256235599518,"{2: 3, 10: 3, 0: 2, 14: 1, 3: 3, 13: 1, 11: 3, 6: 1, 1: 2, 4: 2, 5: 5, 7: 1, 12: 1, 8: 1, 9: 1}",13.03
53000,29,15,0.8693398237228394,0.5066980123519897,"{13: 1, 3: 3, 0: 2, 5: 2, 14: 1, 4: 3, 2: 7, 1: 3, 11: 1, 10: 1, 8: 1, 6: 1, 9: 1, 12: 1, 7: 1}",13.10
63000,23,15,0.8898225426673889,0.5834627747535706,"{0: 4, 11: 1, 13: 1, 9: 1, 1: 3, 12: 1, 10: 1, 8: 1, 4: 1, 3: 3, 5: 1, 14: 1, 7: 1, 2: 2, 6: 1}",13.07
73000,22,15,0.9037908911705017,0.5921876430511475,"{0: 5, 13: 1, 10: 1, 7: 1, 2: 2, 4: 2, 8: 1, 1: 2, 12: 1, 3: 1, 11: 1, 9: 1, 14: 1, 6: 1, 5: 1}",13.11
83000,23,13,0.9088380932807922,0.5621095299720764,"{3: 2, 12: 1, 1: 3, 8: 1, 6: 2, 2: 2, 0: 4, 9: 1, 7: 1, 10: 2, 11: 1, 5: 1, 4: 2}",13.09
93000,19,11,0.8843191266059875,0.2628304958343506,"{2: 2, 10: 1, 5: 1, 1: 3, 3: 2, 9: 1, 0: 2, 7: 4, 4: 1, 6: 1, 8: 1}",13.07
103000,14,9,0.8801479339599609,0.2285114973783493,"{8: 1, 6: 1, 4: 1, 0: 3, 1: 2, 7: 1, 5: 1, 2: 3, 3: 1}",13.15
113000,13,7,0.827635645866394,0.16364414989948273,"{3: 1, 0: 3, 2: 2, 4: 1, 1: 4, 5: 1, 6: 1}",13.10
123000,13,8,0.8622990846633911,0.2312592715024948,"{6: 1, 5: 1, 7: 1, 0: 3, 2: 2, 4: 1, 1: 3, 3: 1}",13.10
133000,11,8,0.8623751997947693,0.19607649743556976,"{6: 1, 5: 1, 0: 2, 7: 1, 4: 1, 1: 3, 2: 1, 3: 1}",13.27
143000,11,7,0.8797335624694824,0.47821950912475586,"{6: 1, 0: 2, 5: 1, 1: 3, 2: 1, 3: 2, 4: 1}",13.14
