checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,11,3,0.5685994029045105,0.40369340777397156,"{2: 1, 0: 9, 1: 1}",14.86
13000,27,7,0.6419819593429565,0.20940379798412323,"{6: 2, 2: 3, 1: 3, 0: 16, 5: 1, 3: 1, 4: 1}",12.38
23000,11,7,0.8729454874992371,0.3096897602081299,"{5: 1, 1: 3, 2: 2, 6: 1, 3: 1, 4: 1, 0: 2}",12.96
33000,8,7,0.8974431753158569,0.5657184720039368,"{0: 2, 6: 1, 5: 1, 3: 1, 4: 1, 2: 1, 1: 1}",12.97
43000,7,4,0.8939250707626343,0.7237744331359863,"{0: 3, 2: 1, 1: 2, 3: 1}",13.00
53000,8,5,0.8758558630943298,0.5861839056015015,"{0: 2, 2: 3, 3: 1, 4: 1, 1: 1}",13.06
63000,7,4,0.7491557598114014,0.4137176275253296,"{3: 1, 0: 4, 1: 1, 2: 1}",12.96
73000,9,5,0.864092230796814,0.7507069706916809,"{3: 1, 0: 3, 4: 1, 1: 2, 2: 2}",13.03
83000,4,3,0.8590949177742004,0.7702618837356567,"{2: 1, 0: 2, 1: 1}",12.97
93000,3,2,0.8872189521789551,0.761418879032135,"{1: 1, 0: 2}",12.99
103000,2,2,0.9480154514312744,nan,"{1: 1, 0: 1}",12.96
113000,1,1,nan,nan,{0: 1},13.12
123000,1,1,nan,nan,{0: 1},13.06
133000,1,1,nan,nan,{0: 1},13.22
