checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,12,0.845553994178772,0.6281103491783142,"{3: 9, 4: 3, 7: 7, 9: 2, 0: 28, 6: 13, 8: 19, 1: 6, 2: 7, 10: 2, 5: 3, 11: 1}",14.30
13000,39,10,0.8473959565162659,0.7063382267951965,"{3: 6, 6: 10, 9: 1, 8: 2, 0: 4, 7: 2, 5: 3, 4: 3, 1: 2, 2: 6}",12.32
23000,48,6,0.784268319606781,0.5908025503158569,"{0: 4, 2: 6, 3: 14, 5: 16, 4: 3, 1: 5}",12.16
33000,54,6,0.8078302145004272,0.7096690535545349,"{1: 26, 0: 15, 3: 1, 2: 7, 4: 4, 5: 1}",12.61
43000,46,9,0.8251875042915344,0.6532561779022217,"{1: 12, 6: 1, 0: 10, 5: 5, 2: 9, 3: 2, 7: 3, 8: 1, 4: 3}",12.26
53000,46,8,0.8199849724769592,0.6292170286178589,"{2: 14, 5: 6, 1: 5, 0: 7, 6: 3, 4: 1, 3: 9, 7: 1}",12.07
63000,40,6,0.7992016673088074,0.6844140887260437,"{1: 12, 2: 4, 3: 5, 0: 16, 4: 2, 5: 1}",12.37
73000,33,6,0.7975451350212097,0.6549569368362427,"{4: 9, 2: 5, 1: 2, 0: 14, 5: 2, 3: 1}",12.19
83000,33,5,0.7659173607826233,0.6854130625724792,"{0: 23, 4: 2, 2: 5, 3: 1, 1: 2}",12.04
93000,20,3,0.6779174208641052,0.6298854947090149,"{0: 18, 2: 1, 1: 1}",12.14
103000,19,2,0.7063838839530945,0.6843191981315613,"{0: 18, 1: 1}",12.14
113000,16,1,0.6251862645149231,0.6251862645149231,{0: 16},12.24
123000,14,1,0.5624748468399048,0.5624748468399048,{0: 14},12.17
133000,13,1,0.5190237164497375,0.5190237164497375,{0: 13},12.23
143000,11,1,0.5248041152954102,0.5248041152954102,{0: 11},12.12
