checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,17,2,0.7811481356620789,0.6981161236763,"{0: 11, 1: 6}",14.74
13000,21,6,0.7979562878608704,0.6316558718681335,"{2: 5, 1: 5, 0: 8, 3: 1, 5: 1, 4: 1}",12.22
23000,19,2,0.7253797054290771,0.5948667526245117,"{0: 10, 1: 9}",12.43
33000,17,3,0.7554081082344055,0.5281663537025452,"{0: 8, 2: 4, 1: 5}",12.64
43000,26,3,0.7410431504249573,0.564598560333252,"{0: 12, 2: 13, 1: 1}",12.76
53000,17,2,0.7465763092041016,0.6060390472412109,"{0: 10, 1: 7}",12.67
63000,17,2,0.7363755702972412,0.5718616247177124,"{0: 9, 1: 8}",12.75
73000,12,2,0.6770338416099548,0.46694839000701904,"{0: 6, 1: 6}",12.69
83000,14,3,0.7059046030044556,0.43678247928619385,"{0: 5, 1: 8, 2: 1}",12.67
93000,9,2,0.6904942393302917,0.45530596375465393,"{0: 5, 1: 4}",12.70
103000,7,2,0.6777758598327637,0.3626002073287964,"{0: 3, 1: 4}",12.68
113000,4,1,0.3016109764575958,0.3016109764575958,{0: 4},12.72
123000,4,1,0.31496861577033997,0.31496861577033997,{0: 4},12.70
133000,4,1,0.3121846616268158,0.3121846616268158,{0: 4},12.70
143000,4,1,0.30050960183143616,0.30050960183143616,{0: 4},12.77
