checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,14,0.8629223704338074,0.6042088270187378,"{1: 10, 8: 16, 3: 22, 2: 2, 7: 9, 4: 14, 5: 5, 6: 5, 10: 2, 0: 4, 12: 2, 13: 5, 9: 3, 11: 1}",11.41
13000,99,23,0.8759147524833679,0.6502785682678223,"{9: 8, 6: 11, 20: 21, 2: 3, 4: 5, 13: 1, 21: 1, 22: 1, 11: 4, 3: 7, 8: 2, 15: 7, 10: 1, 7: 6, 5: 3, 1: 8, 18: 1, 19: 1, 17: 1, 12: 1, 14: 2, 16: 1, 0: 3}",13.29
23000,95,16,0.7935089468955994,0.5651533007621765,"{8: 1, 1: 4, 3: 3, 12: 54, 11: 4, 6: 4, 0: 4, 5: 6, 2: 3, 7: 5, 4: 2, 13: 1, 15: 1, 14: 1, 10: 1, 9: 1}",12.81
33000,74,13,0.8149631023406982,0.5875051617622375,"{3: 34, 2: 2, 8: 2, 6: 14, 1: 3, 12: 3, 0: 5, 9: 1, 5: 3, 4: 2, 10: 3, 7: 1, 11: 1}",13.03
43000,61,9,0.7595712542533875,0.5525984764099121,"{6: 2, 0: 37, 4: 2, 2: 12, 5: 1, 1: 3, 3: 2, 8: 1, 7: 1}",12.97
53000,84,12,0.7427316904067993,0.5169201493263245,"{3: 2, 2: 53, 5: 3, 11: 1, 0: 6, 4: 8, 7: 1, 10: 2, 9: 1, 1: 3, 8: 3, 6: 1}",12.99
63000,74,9,0.6857437491416931,0.5330130457878113,"{5: 1, 2: 4, 0: 55, 7: 3, 3: 6, 1: 2, 6: 1, 8: 1, 4: 1}",13.07
73000,77,8,0.6969838738441467,0.5476741790771484,"{0: 57, 4: 3, 1: 10, 7: 1, 5: 1, 6: 1, 3: 3, 2: 1}",13.04
83000,72,7,0.6586405634880066,0.5400686264038086,"{5: 1, 4: 58, 6: 3, 0: 5, 1: 2, 2: 2, 3: 1}",13.15
93000,29,4,0.6822280287742615,0.6039167046546936,"{1: 24, 3: 2, 0: 2, 2: 1}",13.11
103000,42,3,0.6256718635559082,0.5777597427368164,"{0: 38, 2: 2, 1: 2}",13.07
113000,43,3,0.6112889051437378,0.5676218867301941,"{0: 40, 1: 2, 2: 1}",13.09
123000,31,3,0.5928725600242615,0.558506965637207,"{0: 29, 2: 1, 1: 1}",13.07
133000,25,3,0.5706202983856201,0.5204523205757141,"{0: 23, 2: 1, 1: 1}",13.06
143000,26,2,0.5683817267417908,0.5434228777885437,"{0: 25, 1: 1}",13.12
