checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,66,29,0.9087483882904053,0.07974481582641602,"{19: 1, 0: 9, 13: 9, 25: 2, 24: 1, 4: 2, 15: 1, 6: 6, 14: 1, 1: 2, 16: 1, 2: 4, 10: 2, 18: 1, 5: 2, 12: 2, 7: 1, 23: 1, 11: 1, 21: 1, 17: 1, 26: 1, 28: 1, 8: 3, 22: 1, 27: 2, 3: 2, 20: 1, 9: 4}",15.47
13000,85,24,0.8086224794387817,0.12527811527252197,"{12: 1, 1: 33, 23: 1, 20: 1, 3: 2, 5: 3, 19: 1, 15: 3, 6: 2, 21: 1, 22: 1, 0: 4, 8: 6, 17: 1, 10: 1, 14: 1, 11: 1, 16: 1, 2: 5, 18: 1, 9: 6, 7: 5, 4: 3, 13: 1}",12.59
23000,22,6,0.8045753240585327,0.1856682002544403,"{1: 6, 3: 1, 2: 4, 5: 1, 0: 6, 4: 4}",12.73
33000,24,11,0.8412933349609375,0.11208359152078629,"{2: 5, 0: 5, 8: 2, 10: 1, 7: 1, 6: 1, 9: 1, 4: 1, 3: 2, 1: 4, 5: 1}",12.52
43000,9,7,0.8963904976844788,8.940696716308594e-08,"{2: 2, 5: 1, 6: 1, 3: 1, 0: 2, 4: 1, 1: 1}",12.59
53000,4,3,0.817091166973114,0.0,"{2: 1, 1: 1, 0: 2}",12.52
63000,15,2,0.2301490306854248,0.11249043047428131,"{0: 14, 1: 1}",12.76
73000,1,1,nan,nan,{0: 1},12.49
83000,1,1,nan,nan,{0: 1},12.53
93000,1,1,nan,nan,{0: 1},12.47
103000,15,3,0.21879982948303223,0.0,"{1: 1, 0: 13, 2: 1}",12.67
113000,1,1,nan,nan,{0: 1},12.50
