checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,42,4,0.7733184099197388,0.60662442445755,"{1: 20, 2: 10, 0: 11, 3: 1}",15.08
13000,29,10,0.8316978216171265,0.5214083194732666,"{1: 5, 9: 1, 6: 4, 2: 2, 3: 2, 4: 1, 7: 2, 0: 9, 8: 1, 5: 2}",12.53
23000,47,6,0.7551959156990051,0.4578518867492676,"{1: 18, 0: 3, 4: 3, 5: 3, 2: 3, 3: 17}",13.06
33000,68,10,0.7643026113510132,0.3214467465877533,"{0: 24, 3: 3, 9: 1, 2: 8, 4: 2, 6: 6, 5: 6, 7: 1, 1: 5, 8: 12}",13.15
43000,56,9,0.7255373597145081,0.2187766134738922,"{2: 3, 1: 3, 3: 6, 0: 4, 6: 21, 7: 1, 5: 16, 8: 1, 4: 1}",13.20
53000,54,9,0.7121480703353882,0.3338080644607544,"{8: 2, 0: 3, 3: 2, 4: 1, 2: 25, 5: 2, 6: 15, 1: 2, 7: 2}",13.32
63000,55,8,0.7443520426750183,0.32392844557762146,"{3: 9, 6: 3, 1: 5, 0: 2, 5: 1, 7: 1, 4: 18, 2: 16}",13.19
73000,42,7,0.7121068835258484,0.46281805634498596,"{3: 4, 0: 5, 2: 2, 6: 1, 1: 26, 4: 2, 5: 2}",13.14
83000,37,7,0.7471378445625305,0.3955984115600586,"{0: 5, 5: 2, 6: 1, 2: 10, 1: 16, 4: 1, 3: 2}",13.12
93000,25,6,0.6774147748947144,0.38373541831970215,"{3: 2, 4: 1, 5: 1, 1: 16, 2: 1, 0: 4}",13.19
103000,19,4,0.6066274046897888,0.11553942412137985,"{1: 2, 3: 2, 0: 4, 2: 11}",13.16
113000,19,4,0.5977134704589844,0.1138719990849495,"{0: 2, 3: 2, 2: 4, 1: 11}",13.14
123000,16,3,0.5399131178855896,0.0776216983795166,"{0: 2, 1: 4, 2: 10}",13.21
133000,17,4,0.5817620754241943,0.07661064714193344,"{0: 2, 3: 1, 2: 4, 1: 10}",13.33
143000,14,3,0.4452439546585083,0.03229666128754616,"{1: 1, 0: 3, 2: 10}",13.24
