checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,10,4,0.7578689455986023,0.46538522839546204,"{0: 5, 2: 3, 3: 1, 1: 1}",14.80
13000,8,4,0.828761100769043,0.5194439888000488,"{3: 1, 2: 3, 1: 1, 0: 3}",12.37
23000,9,6,0.8947350382804871,0.6152288913726807,"{0: 3, 5: 1, 4: 1, 2: 2, 3: 1, 1: 1}",12.97
33000,8,4,0.8288180232048035,0.6246909499168396,"{3: 1, 0: 5, 2: 1, 1: 1}",13.01
43000,12,5,0.8194488883018494,0.4674820005893707,"{2: 3, 1: 2, 3: 1, 0: 4, 4: 2}",13.01
53000,12,6,0.8598814606666565,0.6399633884429932,"{4: 1, 2: 3, 5: 1, 3: 1, 1: 2, 0: 4}",13.04
63000,9,6,0.8548459410667419,0.5978068113327026,"{0: 3, 3: 1, 5: 1, 1: 2, 2: 1, 4: 1}",13.03
73000,9,6,0.8554369807243347,0.6440888047218323,"{3: 1, 0: 4, 5: 1, 2: 1, 4: 1, 1: 1}",13.04
83000,9,6,0.8499181866645813,0.6004918813705444,"{3: 1, 4: 1, 0: 4, 5: 1, 1: 1, 2: 1}",13.10
93000,4,3,0.8533489108085632,0.7247495651245117,"{0: 2, 1: 1, 2: 1}",13.08
103000,5,3,0.8276638984680176,0.7092035412788391,"{0: 3, 1: 1, 2: 1}",13.25
113000,2,2,0.8349676132202148,nan,"{1: 1, 0: 1}",13.17
123000,1,1,nan,nan,{0: 1},13.10
133000,1,1,nan,nan,{0: 1},13.10
143000,1,1,nan,nan,{0: 1},13.21
