checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.5907365083694458,0.33122771978378296,"{2: 72, 0: 18, 4: 1, 7: 1, 8: 1, 3: 2, 1: 2, 5: 1, 6: 2}",13.95
13000,100,7,0.6386758089065552,0.3837607502937317,"{0: 58, 2: 29, 1: 7, 4: 3, 5: 1, 6: 1, 3: 1}",7.73
23000,57,2,0.58349609375,0.5711745023727417,"{0: 56, 1: 1}",12.50
33000,74,6,0.7034161686897278,0.5741209983825684,"{1: 50, 2: 9, 0: 8, 4: 4, 3: 1, 5: 2}",12.23
43000,53,2,0.5541919469833374,0.4915221333503723,"{0: 48, 1: 5}",12.21
53000,53,3,0.6369612216949463,0.5324435830116272,"{0: 41, 1: 10, 2: 2}",12.23
63000,53,2,0.4806293547153473,0.4264029562473297,"{0: 49, 1: 4}",12.22
73000,40,3,0.354993611574173,0.3031295835971832,"{1: 1, 0: 38, 2: 1}",12.40
83000,46,3,0.474805623292923,0.4048793911933899,"{1: 1, 0: 42, 2: 3}",13.48
93000,18,4,0.5884671807289124,0.3700634837150574,"{2: 1, 3: 1, 0: 13, 1: 3}",14.10
103000,24,3,0.4977809488773346,0.3638889789581299,"{1: 1, 0: 20, 2: 3}",14.28
113000,21,2,0.44298848509788513,0.36247310042381287,"{0: 19, 1: 2}",13.70
123000,15,3,0.4505840837955475,0.2407410740852356,"{1: 1, 2: 12, 0: 2}",14.64
133000,17,2,0.3482591509819031,0.28518441319465637,"{1: 1, 0: 16}",14.24
143000,13,3,0.5055891275405884,0.28528261184692383,"{1: 1, 0: 10, 2: 2}",14.67
