checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,84,10,0.8241994976997375,0.6731979846954346,"{3: 20, 2: 33, 6: 2, 1: 11, 8: 3, 0: 7, 5: 3, 4: 2, 7: 1, 9: 2}",14.88
13000,100,13,0.8589906096458435,0.5885442495346069,"{6: 30, 3: 2, 9: 2, 1: 18, 4: 13, 5: 9, 2: 10, 8: 2, 0: 6, 12: 1, 11: 5, 7: 1, 10: 1}",12.45
23000,100,10,0.8307329416275024,0.6543697714805603,"{2: 48, 6: 5, 4: 8, 9: 4, 3: 25, 1: 2, 7: 1, 8: 2, 0: 4, 5: 1}",12.75
33000,75,12,0.8227430582046509,0.6164279580116272,"{2: 31, 4: 2, 9: 22, 6: 4, 8: 3, 3: 2, 10: 1, 1: 2, 11: 1, 0: 4, 7: 1, 5: 2}",13.31
43000,39,8,0.8199219107627869,0.7088757157325745,"{1: 26, 4: 2, 0: 2, 3: 2, 5: 3, 7: 1, 6: 1, 2: 2}",13.34
53000,28,7,0.8314785957336426,0.6354968547821045,"{1: 2, 4: 5, 2: 6, 0: 11, 5: 1, 3: 2, 6: 1}",13.32
63000,27,4,0.7679854035377502,0.5823612809181213,"{1: 16, 0: 9, 2: 1, 3: 1}",13.33
73000,28,5,0.6816686987876892,0.45354294776916504,"{2: 2, 0: 20, 1: 4, 3: 1, 4: 1}",13.36
83000,30,3,0.6507802605628967,0.45566847920417786,"{1: 22, 0: 6, 2: 2}",13.38
93000,23,3,0.461719274520874,0.3705041706562042,"{0: 21, 2: 1, 1: 1}",13.52
103000,21,2,0.4793164134025574,0.428520530462265,"{0: 20, 1: 1}",13.38
113000,20,1,0.3936271369457245,0.3936271369457245,{0: 20},13.41
123000,23,1,0.3658774793148041,0.3658774793148041,{0: 23},13.41
133000,18,1,0.37691766023635864,0.37691766023635864,{0: 18},13.40
143000,15,1,0.40084344148635864,0.40084344148635864,{0: 15},13.42
