checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,5,1,0.7114976644515991,0.7114976644515991,{0: 5},14.87
13000,22,2,0.6829285621643066,0.6553026437759399,"{0: 20, 1: 2}",12.34
23000,22,2,0.6989510655403137,0.6824712157249451,"{0: 21, 1: 1}",12.21
33000,25,4,0.723249077796936,0.5157774686813354,"{1: 14, 2: 8, 0: 2, 3: 1}",12.35
43000,21,4,0.7503646016120911,0.5780318379402161,"{2: 12, 1: 6, 0: 2, 3: 1}",12.29
53000,19,3,0.7217392325401306,0.6375012397766113,"{0: 14, 1: 4, 2: 1}",13.88
63000,9,3,0.7652992010116577,0.6775010228157043,"{0: 6, 2: 2, 1: 1}",13.40
73000,5,2,0.7336395978927612,0.5768371820449829,"{1: 3, 0: 2}",13.74
83000,4,2,0.7685521245002747,0.6001542806625366,"{1: 2, 0: 2}",13.56
93000,3,2,0.8133304715156555,0.7616183757781982,"{1: 1, 0: 2}",13.85
