checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,27,3,0.7814788222312927,0.6985263824462891,"{0: 19, 1: 7, 2: 1}",14.77
13000,93,2,0.7230084538459778,0.7160194516181946,"{0: 90, 1: 3}",12.26
23000,55,1,0.6394652128219604,0.6394652128219604,{0: 55},12.50
33000,56,1,0.6246640086174011,0.6246640086174011,{0: 56},12.78
43000,48,3,0.6122905015945435,0.5924089550971985,"{2: 1, 0: 46, 1: 1}",12.66
53000,64,2,0.5624291896820068,0.5541978478431702,"{1: 1, 0: 63}",12.74
63000,48,2,0.5856490135192871,0.5758988261222839,"{1: 1, 0: 47}",12.75
73000,41,1,0.5793892741203308,0.5793892741203308,{0: 41},12.83
83000,49,2,0.6018325686454773,0.5837040543556213,"{0: 2, 1: 47}",12.76
93000,32,1,0.5661097764968872,0.5661097764968872,{0: 32},12.71
103000,16,1,0.5703235864639282,0.5703235864639282,{0: 16},12.67
113000,15,1,0.5818436145782471,0.5818436145782471,{0: 15},12.70
123000,9,1,0.5876758098602295,0.5876758098602295,{0: 9},12.70
133000,10,1,0.5731226801872253,0.5731226801872253,{0: 10},12.74
143000,9,1,0.5866160988807678,0.5866160988807678,{0: 9},12.64
