checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,20,2,0.6599873900413513,0.6256612539291382,"{0: 18, 1: 2}",14.96
13000,87,7,0.7887368202209473,0.7333657741546631,"{3: 4, 0: 66, 4: 5, 2: 5, 5: 1, 1: 2, 6: 4}",12.40
23000,75,5,0.7408435344696045,0.706559419631958,"{0: 65, 2: 1, 1: 3, 3: 5, 4: 1}",12.50
33000,74,4,0.7250449061393738,0.6989994049072266,"{1: 68, 0: 3, 2: 2, 3: 1}",12.37
43000,65,6,0.7080023884773254,0.6626972556114197,"{0: 56, 5: 1, 1: 4, 3: 1, 4: 2, 2: 1}",12.40
53000,55,4,0.7455822229385376,0.649749755859375,"{1: 4, 3: 39, 0: 8, 2: 4}",12.44
63000,46,5,0.733755350112915,0.6233184933662415,"{2: 32, 1: 7, 4: 2, 3: 1, 0: 4}",12.36
73000,59,4,0.7432688474655151,0.6885616183280945,"{1: 49, 2: 3, 3: 5, 0: 2}",12.52
83000,48,4,0.7085361480712891,0.6783217787742615,"{0: 44, 2: 1, 3: 1, 1: 2}",12.37
93000,36,3,0.683513343334198,0.6265254616737366,"{0: 31, 2: 2, 1: 3}",12.46
103000,23,3,0.7063628435134888,0.611426055431366,"{2: 18, 1: 3, 0: 2}",12.40
113000,20,3,0.6854469180107117,0.6339454650878906,"{0: 18, 2: 1, 1: 1}",12.38
123000,19,3,0.6680855751037598,0.5713107585906982,"{0: 16, 1: 2, 2: 1}",12.47
133000,22,3,0.6416100859642029,0.5819676518440247,"{0: 20, 2: 1, 1: 1}",12.76
143000,20,3,0.602484405040741,0.5413018465042114,"{0: 18, 2: 1, 1: 1}",12.46
