checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,43,6,0.7776346206665039,0.5976189374923706,"{1: 13, 0: 23, 2: 4, 4: 1, 3: 1, 5: 1}",14.97
13000,45,14,0.8356716632843018,0.4670467972755432,"{10: 4, 5: 14, 6: 4, 2: 5, 12: 3, 0: 2, 9: 2, 11: 1, 4: 2, 13: 1, 7: 1, 1: 4, 8: 1, 3: 1}",12.45
23000,30,11,0.8573379516601562,0.508039116859436,"{3: 6, 6: 2, 5: 3, 7: 2, 1: 2, 9: 1, 2: 3, 8: 1, 0: 2, 4: 7, 10: 1}",12.98
33000,47,13,0.8544317483901978,0.577613353729248,"{8: 1, 7: 5, 4: 2, 6: 5, 2: 6, 11: 2, 0: 5, 3: 6, 12: 4, 1: 2, 10: 1, 5: 7, 9: 1}",13.03
43000,34,10,0.8325479626655579,0.6143966913223267,"{9: 1, 1: 4, 4: 3, 6: 1, 0: 4, 3: 14, 7: 1, 2: 3, 8: 2, 5: 1}",13.09
53000,35,10,0.8376598358154297,0.5330734252929688,"{9: 1, 6: 2, 4: 3, 0: 5, 5: 2, 1: 8, 3: 2, 8: 3, 7: 1, 2: 8}",13.07
63000,28,12,0.8560196161270142,0.5826118588447571,"{11: 1, 1: 3, 6: 1, 2: 2, 0: 9, 9: 3, 10: 1, 8: 1, 4: 3, 7: 1, 3: 2, 5: 1}",13.10
73000,24,11,0.8611758947372437,0.5830675959587097,"{0: 2, 7: 1, 6: 2, 1: 2, 4: 5, 9: 3, 5: 1, 2: 2, 8: 1, 10: 4, 3: 1}",13.11
83000,16,10,0.8632141351699829,0.7018864154815674,"{7: 1, 5: 1, 0: 6, 9: 1, 1: 2, 8: 1, 6: 1, 3: 1, 2: 1, 4: 1}",13.06
93000,20,7,0.8017892241477966,0.6485068798065186,"{5: 1, 0: 12, 2: 2, 6: 1, 1: 2, 3: 1, 4: 1}",13.47
103000,8,6,0.9049750566482544,0.7356989979743958,"{5: 1, 0: 3, 4: 1, 2: 1, 3: 1, 1: 1}",13.12
113000,5,4,0.887614905834198,0.7642673254013062,"{3: 1, 0: 2, 2: 1, 1: 1}",13.06
123000,6,5,0.9131441712379456,0.7793823480606079,"{2: 1, 4: 1, 0: 2, 3: 1, 1: 1}",13.12
133000,3,3,0.8883624076843262,nan,"{2: 1, 1: 1, 0: 1}",13.07
143000,4,4,0.9236837029457092,nan,"{3: 1, 2: 1, 1: 1, 0: 1}",13.10
