checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,58,7,0.7322230935096741,0.5384831428527832,"{5: 3, 2: 40, 6: 2, 4: 1, 1: 7, 0: 3, 3: 2}",14.96
13000,70,9,0.7512205243110657,0.3785156011581421,"{2: 30, 3: 2, 4: 3, 0: 10, 1: 18, 6: 4, 8: 1, 5: 1, 7: 1}",12.59
23000,42,9,0.7533689141273499,0.3428443670272827,"{0: 15, 2: 7, 6: 11, 7: 1, 1: 2, 4: 2, 8: 1, 5: 1, 3: 2}",13.00
33000,37,10,0.761419415473938,0.478611022233963,"{2: 20, 5: 1, 1: 4, 9: 1, 0: 3, 6: 3, 4: 2, 7: 1, 8: 1, 3: 1}",13.00
43000,43,14,0.828921914100647,0.4175441563129425,"{2: 10, 9: 1, 0: 11, 6: 2, 4: 2, 11: 3, 1: 5, 10: 1, 8: 1, 7: 1, 5: 3, 12: 1, 13: 1, 3: 1}",13.08
53000,30,12,0.8769865036010742,0.4843136966228485,"{10: 1, 2: 4, 6: 1, 1: 4, 11: 1, 0: 4, 8: 5, 3: 2, 4: 4, 7: 2, 9: 1, 5: 1}",14.27
63000,20,9,0.8812450170516968,0.4432724118232727,"{6: 1, 5: 1, 7: 1, 2: 3, 0: 5, 1: 4, 4: 3, 8: 1, 3: 1}",13.02
73000,25,13,0.8925103545188904,0.4228207468986511,"{1: 2, 2: 3, 7: 3, 3: 3, 12: 1, 0: 3, 9: 3, 10: 1, 11: 1, 5: 1, 4: 2, 8: 1, 6: 1}",13.12
83000,16,9,0.8878104090690613,0.5760291814804077,"{7: 1, 1: 3, 0: 2, 4: 2, 2: 3, 3: 2, 8: 1, 6: 1, 5: 1}",13.09
93000,21,11,0.8792509436607361,0.38864412903785706,"{10: 1, 1: 3, 2: 3, 8: 2, 0: 3, 3: 4, 9: 1, 7: 1, 5: 1, 4: 1, 6: 1}",13.15
103000,12,9,0.8644744753837585,0.01714135706424713,"{7: 1, 8: 1, 1: 2, 5: 1, 0: 3, 3: 1, 6: 1, 4: 1, 2: 1}",13.09
113000,12,7,0.8692029714584351,0.2614799439907074,"{6: 1, 0: 2, 3: 1, 1: 2, 4: 2, 2: 3, 5: 1}",13.04
123000,7,5,0.8380789756774902,0.013911247253417969,"{4: 1, 2: 2, 0: 2, 3: 1, 1: 1}",13.04
133000,13,8,0.8799512982368469,0.016065100207924843,"{6: 1, 7: 1, 0: 3, 1: 2, 2: 2, 5: 2, 3: 1, 4: 1}",13.35
143000,12,9,0.9003279805183411,0.010553479194641113,"{6: 1, 8: 1, 5: 1, 1: 2, 7: 1, 0: 2, 2: 2, 3: 1, 4: 1}",13.06
