checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,66,6,0.7731330394744873,0.5558193922042847,"{2: 2, 0: 28, 1: 14, 4: 18, 3: 3, 5: 1}",14.97
13000,100,16,0.8386637568473816,0.6286121606826782,"{14: 2, 10: 1, 1: 4, 0: 36, 12: 13, 13: 1, 8: 1, 15: 1, 5: 16, 9: 4, 4: 3, 2: 6, 3: 5, 7: 3, 6: 3, 11: 1}",12.43
23000,100,12,0.6776521801948547,0.3215188682079315,"{2: 6, 4: 2, 9: 1, 5: 62, 3: 3, 6: 3, 0: 14, 1: 4, 11: 1, 10: 1, 8: 2, 7: 1}",12.77
33000,100,15,0.6143944263458252,0.3272666931152344,"{11: 1, 8: 1, 1: 73, 0: 2, 4: 3, 10: 1, 2: 3, 9: 2, 7: 5, 3: 3, 14: 1, 5: 2, 13: 1, 6: 1, 12: 1}",10.37
43000,100,11,0.6358664035797119,0.27938219904899597,"{9: 1, 8: 16, 1: 64, 6: 1, 0: 6, 4: 4, 2: 2, 3: 3, 10: 1, 7: 1, 5: 1}",8.67
53000,100,9,0.5345126986503601,0.3341939449310303,"{6: 2, 1: 83, 2: 4, 0: 4, 5: 1, 3: 2, 8: 1, 7: 1, 4: 2}",6.44
63000,100,9,0.721182644367218,0.28548479080200195,"{3: 3, 1: 55, 8: 1, 0: 22, 2: 14, 5: 1, 7: 1, 6: 1, 4: 2}",9.43
73000,100,9,0.7900660037994385,0.38401275873184204,"{0: 4, 5: 2, 4: 42, 2: 31, 3: 14, 7: 1, 1: 2, 6: 3, 8: 1}",9.70
83000,100,8,0.7271700501441956,0.3391086161136627,"{0: 57, 4: 14, 7: 1, 6: 1, 2: 20, 1: 4, 5: 2, 3: 1}",11.29
93000,67,9,0.7989563345909119,0.3428454101085663,"{4: 21, 0: 17, 5: 2, 7: 1, 6: 15, 1: 2, 2: 7, 8: 1, 3: 1}",13.18
103000,55,8,0.7728229761123657,0.30375364422798157,"{5: 14, 0: 17, 4: 2, 3: 2, 2: 12, 1: 6, 7: 1, 6: 1}",13.10
113000,53,7,0.7525835037231445,0.3005094528198242,"{6: 11, 2: 18, 5: 2, 0: 13, 4: 6, 3: 1, 1: 2}",13.08
123000,41,5,0.6635302901268005,0.38384851813316345,"{2: 11, 0: 24, 1: 2, 4: 3, 3: 1}",13.11
133000,37,6,0.6553066968917847,0.16757237911224365,"{0: 2, 5: 18, 2: 9, 4: 2, 1: 5, 3: 1}",13.08
143000,37,4,0.620886504650116,0.33210375905036926,"{3: 12, 0: 22, 1: 2, 2: 1}",13.08
