checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,49,9,0.8109715580940247,0.6769649982452393,"{1: 13, 7: 1, 0: 22, 8: 1, 6: 3, 3: 3, 2: 3, 5: 2, 4: 1}",15.10
13000,63,8,0.8302391171455383,0.6849570870399475,"{1: 18, 3: 11, 6: 6, 2: 7, 5: 10, 4: 5, 0: 4, 7: 2}",12.22
23000,65,9,0.8060924410820007,0.6933369040489197,"{0: 34, 5: 9, 1: 7, 7: 1, 4: 4, 8: 4, 3: 2, 6: 1, 2: 3}",12.22
33000,45,9,0.8285366892814636,0.7257718443870544,"{0: 13, 6: 2, 2: 4, 5: 1, 3: 2, 1: 18, 4: 3, 7: 1, 8: 1}",12.10
43000,44,12,0.8500367403030396,0.6413781046867371,"{7: 1, 4: 7, 9: 2, 2: 6, 6: 5, 8: 3, 1: 8, 10: 4, 5: 2, 3: 2, 0: 3, 11: 1}",12.16
53000,47,13,0.8386645913124084,0.677182674407959,"{4: 7, 3: 2, 0: 12, 2: 9, 12: 2, 8: 1, 10: 1, 1: 4, 6: 2, 11: 2, 5: 2, 9: 1, 7: 2}",12.71
63000,35,11,0.8483289480209351,0.6368700861930847,"{2: 10, 5: 2, 3: 2, 6: 1, 1: 6, 0: 6, 4: 3, 8: 2, 10: 1, 9: 1, 7: 1}",12.03
73000,29,8,0.8289236426353455,0.6134957671165466,"{7: 8, 0: 3, 3: 2, 4: 2, 1: 2, 2: 8, 6: 3, 5: 1}",12.48
83000,18,6,0.8252158761024475,0.6595692038536072,"{1: 7, 2: 3, 0: 3, 4: 3, 3: 1, 5: 1}",12.03
93000,15,4,0.8118357062339783,0.6655193567276001,"{0: 2, 1: 8, 3: 2, 2: 3}",12.39
103000,13,5,0.8087082505226135,0.6670265197753906,"{3: 1, 0: 7, 4: 1, 2: 3, 1: 1}",12.11
113000,10,2,0.7714685797691345,0.6940335631370544,"{1: 2, 0: 8}",12.11
123000,7,2,0.759994387626648,0.6997383236885071,"{0: 6, 1: 1}",12.29
133000,5,1,0.691642165184021,0.691642165184021,{0: 5},12.20
143000,6,2,0.7181119918823242,0.6416805982589722,"{0: 5, 1: 1}",12.20
