checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,36,8,0.8310441970825195,0.5929937362670898,"{7: 8, 0: 9, 1: 10, 3: 3, 4: 1, 2: 2, 6: 1, 5: 2}",15.10
13000,54,7,0.7250247001647949,0.48182687163352966,"{4: 33, 0: 7, 1: 6, 6: 3, 5: 2, 2: 2, 3: 1}",12.43
23000,29,7,0.8393139839172363,0.6200422644615173,"{1: 4, 2: 7, 4: 6, 0: 7, 3: 1, 5: 3, 6: 1}",12.42
33000,42,8,0.8342364430427551,0.580198347568512,"{0: 11, 1: 7, 3: 11, 5: 1, 4: 2, 2: 8, 7: 1, 6: 1}",12.35
43000,42,7,0.7820841670036316,0.5671529173851013,"{1: 2, 4: 21, 0: 9, 5: 1, 2: 4, 6: 1, 3: 4}",12.37
53000,72,4,0.768548846244812,0.5975987315177917,"{0: 40, 1: 10, 2: 15, 3: 7}",13.30
63000,47,5,0.7720103859901428,0.5280514359474182,"{2: 24, 4: 3, 0: 5, 3: 7, 1: 8}",13.62
73000,34,5,0.7546823024749756,0.5370126962661743,"{4: 20, 2: 4, 0: 2, 1: 7, 3: 1}",14.25
83000,47,4,0.7268831133842468,0.5213850140571594,"{2: 27, 3: 12, 0: 6, 1: 2}",13.45
93000,25,4,0.712903618812561,0.5231807231903076,"{1: 17, 0: 4, 3: 2, 2: 2}",13.31
103000,18,4,0.7389492392539978,0.47385701537132263,"{0: 2, 1: 10, 3: 4, 2: 2}",13.35
113000,13,3,0.6373957395553589,0.46904000639915466,"{0: 10, 1: 2, 2: 1}",12.95
123000,5,1,0.47761860489845276,0.47761860489845276,{0: 5},13.17
133000,7,1,0.6082871556282043,0.6082871556282043,{0: 7},12.54
143000,4,1,0.4453768730163574,0.4453768730163574,{0: 4},12.48
