checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,13,2,0.7555547952651978,0.676662027835846,"{0: 8, 1: 5}",14.73
13000,57,7,0.7884045243263245,0.5315043926239014,"{2: 8, 1: 4, 3: 1, 0: 15, 5: 3, 6: 2, 4: 24}",12.18
23000,48,7,0.7782929539680481,0.6686473488807678,"{3: 4, 1: 3, 4: 2, 6: 30, 2: 5, 5: 1, 0: 3}",12.08
33000,46,4,0.718315839767456,0.5609617829322815,"{0: 3, 1: 7, 3: 30, 2: 6}",12.48
43000,15,2,0.6975409388542175,0.6737558245658875,"{0: 14, 1: 1}",12.59
53000,24,3,0.6472646594047546,0.5175458192825317,"{0: 4, 1: 2, 2: 18}",12.67
63000,17,3,0.6419309973716736,0.5562729835510254,"{0: 14, 1: 2, 2: 1}",12.86
73000,7,2,0.6274673938751221,0.5346623063087463,"{0: 6, 1: 1}",12.71
83000,4,1,0.4550737142562866,0.4550737142562866,{0: 4},12.72
93000,1,1,nan,nan,{0: 1},12.78
