checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,62,11,0.8381510376930237,0.6318382620811462,"{4: 2, 0: 15, 7: 4, 5: 2, 2: 6, 3: 19, 8: 2, 1: 8, 10: 1, 6: 2, 9: 1}",14.81
13000,41,8,0.7749230265617371,0.5873881578445435,"{2: 7, 4: 2, 0: 20, 5: 1, 7: 1, 3: 3, 1: 6, 6: 1}",12.27
23000,22,6,0.8135534524917603,0.5691746473312378,"{3: 9, 4: 2, 0: 4, 1: 5, 5: 1, 2: 1}",13.84
33000,20,5,0.7896212935447693,0.5986192226409912,"{4: 8, 0: 2, 1: 7, 3: 2, 2: 1}",12.11
43000,11,4,0.7896527647972107,0.5671170949935913,"{0: 5, 2: 2, 1: 2, 3: 2}",12.15
53000,6,2,0.7710124254226685,0.6109380125999451,"{0: 4, 1: 2}",12.57
63000,7,2,0.6734113693237305,0.34331417083740234,"{0: 4, 1: 3}",13.03
73000,5,2,0.646174430847168,0.19302338361740112,"{0: 2, 1: 3}",16.45
83000,2,2,0.9820138812065125,nan,"{1: 1, 0: 1}",12.15
93000,4,2,0.5396418571472168,0.13259607553482056,"{1: 1, 0: 3}",12.23
103000,3,2,0.8915544152259827,0.7564388513565063,"{0: 2, 1: 1}",12.25
