checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,17,7,0.7401903867721558,0.23172615468502045,"{5: 1, 6: 1, 3: 7, 0: 2, 4: 3, 2: 1, 1: 2}",14.92
13000,38,7,0.7699012160301208,0.41248664259910583,"{3: 14, 4: 9, 0: 5, 1: 7, 6: 1, 5: 1, 2: 1}",12.57
23000,27,11,0.8490982055664062,0.40636128187179565,"{1: 2, 3: 6, 4: 4, 5: 1, 2: 5, 0: 2, 10: 1, 7: 1, 9: 2, 6: 1, 8: 2}",13.16
33000,28,8,0.8258973956108093,0.48845046758651733,"{3: 9, 0: 4, 6: 1, 7: 1, 1: 2, 2: 8, 5: 1, 4: 2}",13.12
43000,17,7,0.7676399350166321,0.30937573313713074,"{3: 1, 2: 8, 6: 1, 4: 1, 0: 3, 1: 2, 5: 1}",13.08
53000,12,4,0.7910014390945435,0.4846074879169464,"{1: 2, 2: 3, 0: 6, 3: 1}",13.09
63000,10,4,0.8148777484893799,0.41279199719429016,"{1: 3, 2: 3, 3: 1, 0: 3}",13.04
73000,6,4,0.8632583022117615,0.40605592727661133,"{3: 1, 2: 2, 1: 1, 0: 2}",13.10
83000,5,4,0.8644732236862183,0.0844692587852478,"{0: 2, 2: 1, 3: 1, 1: 1}",13.10
93000,5,4,0.8919104337692261,0.7861179113388062,"{3: 1, 1: 1, 2: 1, 0: 2}",13.11
103000,1,1,nan,nan,{0: 1},13.13
