checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,2,2,0.8972446322441101,nan,"{1: 1, 0: 1}",14.77
13000,12,6,0.7955785989761353,0.1643541306257248,"{0: 2, 3: 1, 2: 4, 1: 3, 4: 1, 5: 1}",12.44
23000,37,10,0.729820728302002,0.20221558213233948,"{1: 5, 3: 2, 6: 1, 2: 17, 0: 5, 5: 1, 8: 1, 4: 3, 9: 1, 7: 1}",13.02
33000,41,11,0.7902137041091919,0.2639578878879547,"{8: 4, 3: 16, 5: 1, 2: 2, 7: 4, 0: 5, 4: 2, 1: 3, 9: 1, 10: 1, 6: 2}",13.09
43000,38,13,0.8026636838912964,0.3956201672554016,"{8: 1, 0: 17, 9: 1, 7: 1, 2: 4, 11: 1, 12: 2, 6: 3, 1: 3, 10: 1, 3: 1, 5: 2, 4: 1}",13.00
53000,14,7,0.8057694435119629,0.20292600989341736,"{1: 2, 2: 4, 0: 4, 5: 1, 4: 1, 6: 1, 3: 1}",12.97
63000,21,4,0.6431489586830139,0.45093652606010437,"{2: 16, 3: 1, 0: 2, 1: 2}",13.01
73000,22,7,0.7144956588745117,0.2550216019153595,"{1: 12, 2: 3, 0: 2, 3: 2, 5: 1, 4: 1, 6: 1}",13.06
83000,20,5,0.7631900310516357,0.33321088552474976,"{2: 10, 3: 4, 1: 3, 0: 2, 4: 1}",13.04
93000,19,5,0.7040655016899109,0.32237178087234497,"{0: 11, 4: 1, 1: 4, 2: 1, 3: 2}",13.08
103000,12,4,0.6168256998062134,0.07319117337465286,"{0: 7, 2: 1, 3: 2, 1: 2}",13.05
113000,14,5,0.681864321231842,0.11261889338493347,"{1: 7, 4: 1, 0: 4, 2: 1, 3: 1}",13.13
123000,8,3,0.46331360936164856,0.08122403174638748,"{2: 1, 0: 6, 1: 1}",13.07
133000,7,1,0.07106995582580566,0.07106995582580566,{0: 7},13.07
143000,6,1,0.078833669424057,0.078833669424057,{0: 6},13.21
