checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,13,0.8543041944503784,0.6941205263137817,"{6: 4, 4: 6, 2: 15, 3: 30, 10: 3, 0: 7, 8: 6, 1: 13, 7: 2, 9: 2, 5: 8, 12: 3, 11: 1}",8.66
13000,100,17,0.8566719889640808,0.6187448501586914,"{10: 1, 3: 27, 15: 1, 12: 2, 8: 3, 0: 2, 16: 8, 4: 3, 5: 2, 9: 1, 14: 2, 1: 5, 2: 7, 6: 30, 13: 2, 7: 3, 11: 1}",9.97
23000,100,15,0.8035703301429749,0.5338330864906311,"{13: 1, 4: 49, 12: 4, 2: 3, 8: 2, 1: 5, 0: 16, 3: 5, 11: 1, 10: 1, 5: 2, 7: 1, 6: 7, 14: 1, 9: 2}",10.43
33000,75,14,0.8717337846755981,0.6246410608291626,"{10: 1, 11: 5, 0: 14, 9: 11, 3: 3, 13: 1, 1: 8, 8: 2, 5: 13, 2: 5, 7: 1, 4: 7, 6: 3, 12: 1}",14.26
43000,69,13,0.8513046503067017,0.6184912323951721,"{5: 8, 3: 17, 2: 6, 12: 3, 9: 1, 1: 16, 7: 4, 10: 1, 0: 8, 8: 1, 11: 1, 4: 1, 6: 2}",13.60
53000,57,14,0.8464688658714294,0.54017174243927,"{4: 3, 0: 14, 6: 6, 2: 6, 11: 2, 7: 1, 5: 10, 8: 3, 10: 2, 3: 3, 9: 2, 1: 3, 12: 1, 13: 1}",13.61
63000,31,8,0.8199419379234314,0.5546727776527405,"{5: 5, 1: 4, 0: 9, 7: 1, 6: 2, 3: 7, 2: 2, 4: 1}",13.65
73000,25,7,0.7845728397369385,0.5421768426895142,"{6: 8, 0: 10, 3: 1, 2: 3, 5: 1, 4: 1, 1: 1}",14.16
83000,18,6,0.7526101469993591,0.4713556170463562,"{4: 1, 0: 8, 3: 1, 1: 6, 5: 1, 2: 1}",15.23
93000,10,3,0.7628426551818848,0.6504713892936707,"{0: 7, 2: 1, 1: 2}",14.10
103000,5,2,0.7148293256759644,0.5347855687141418,"{1: 2, 0: 3}",15.08
113000,1,1,nan,nan,{0: 1},13.97
123000,3,2,0.8033447265625,0.6913154721260071,"{0: 2, 1: 1}",13.55
133000,3,2,0.8338921666145325,0.683513879776001,"{0: 2, 1: 1}",13.53
143000,2,2,0.9387336373329163,nan,"{1: 1, 0: 1}",13.62
