checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,77,8,0.7808194756507874,0.5241944193840027,"{1: 24, 0: 9, 3: 29, 5: 1, 2: 10, 4: 2, 6: 1, 7: 1}",14.99
13000,100,15,0.7975746989250183,0.4781806766986847,"{5: 2, 6: 2, 4: 3, 3: 8, 10: 4, 2: 37, 1: 27, 12: 3, 7: 3, 14: 2, 9: 3, 13: 1, 0: 2, 11: 2, 8: 1}",7.38
23000,100,19,0.8489871621131897,0.6079882979393005,"{8: 12, 5: 17, 11: 3, 0: 4, 2: 6, 18: 17, 13: 2, 1: 2, 3: 9, 17: 2, 14: 1, 10: 3, 16: 1, 4: 11, 12: 1, 15: 1, 7: 1, 9: 2, 6: 5}",10.50
33000,100,15,0.8378684520721436,0.6255518198013306,"{10: 4, 6: 5, 7: 3, 4: 9, 1: 11, 9: 3, 8: 14, 14: 20, 13: 3, 0: 2, 2: 8, 5: 11, 3: 2, 12: 4, 11: 1}",9.66
43000,100,18,0.8303870558738708,0.6012766361236572,"{0: 14, 1: 30, 3: 7, 2: 3, 14: 6, 4: 5, 8: 4, 10: 2, 17: 4, 11: 3, 5: 3, 6: 3, 16: 2, 7: 3, 9: 2, 13: 1, 12: 6, 15: 2}",10.88
53000,100,18,0.8409287929534912,0.6294629573822021,"{0: 15, 9: 6, 12: 4, 1: 6, 4: 7, 6: 27, 2: 8, 8: 3, 13: 2, 15: 1, 14: 3, 5: 2, 17: 1, 7: 5, 16: 1, 10: 3, 3: 5, 11: 1}",12.31
63000,83,16,0.842830240726471,0.7010603547096252,"{4: 29, 6: 6, 1: 6, 10: 2, 12: 4, 3: 4, 13: 2, 7: 3, 0: 4, 2: 12, 15: 1, 11: 3, 5: 2, 14: 1, 9: 2, 8: 2}",13.22
73000,74,19,0.8363165855407715,0.569797933101654,"{1: 8, 0: 20, 6: 2, 5: 12, 14: 1, 18: 1, 7: 2, 3: 2, 4: 4, 15: 2, 2: 4, 13: 3, 11: 1, 16: 1, 12: 3, 17: 1, 8: 1, 10: 5, 9: 1}",13.14
83000,59,16,0.8479299545288086,0.6405588388442993,"{1: 6, 0: 15, 4: 3, 5: 5, 13: 1, 2: 4, 6: 2, 10: 2, 15: 3, 11: 3, 12: 4, 7: 2, 3: 5, 9: 2, 14: 1, 8: 1}",13.16
93000,50,15,0.8501818776130676,0.6256149411201477,"{5: 7, 0: 6, 1: 5, 2: 3, 13: 1, 6: 8, 10: 1, 8: 9, 3: 2, 14: 2, 4: 2, 9: 1, 7: 1, 11: 1, 12: 1}",13.07
103000,44,12,0.843655526638031,0.6341675519943237,"{0: 8, 10: 5, 3: 3, 9: 1, 6: 6, 11: 1, 1: 2, 5: 2, 4: 7, 2: 7, 7: 1, 8: 1}",13.13
113000,45,13,0.8416569232940674,0.5873894691467285,"{5: 7, 11: 6, 9: 2, 8: 1, 4: 4, 0: 3, 2: 2, 1: 6, 6: 4, 3: 7, 10: 1, 12: 1, 7: 1}",13.09
123000,40,11,0.8433762192726135,0.5886804461479187,"{0: 7, 6: 5, 5: 3, 7: 1, 2: 3, 1: 2, 3: 2, 10: 3, 9: 5, 4: 5, 8: 4}",13.17
133000,37,11,0.8448559641838074,0.5606315732002258,"{6: 7, 1: 4, 4: 3, 7: 2, 2: 2, 9: 1, 3: 2, 8: 3, 5: 5, 0: 4, 10: 4}",13.16
143000,34,11,0.840508759021759,0.5362192392349243,"{5: 4, 4: 3, 10: 1, 9: 2, 0: 3, 7: 1, 6: 3, 3: 6, 2: 5, 1: 5, 8: 1}",13.14
