checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.7908165454864502,0.614138662815094,"{5: 1, 1: 41, 6: 25, 0: 21, 8: 2, 9: 1, 7: 2, 3: 3, 4: 1, 2: 3}",11.09
13000,83,8,0.779164731502533,0.6680423021316528,"{0: 48, 4: 11, 2: 5, 3: 7, 1: 7, 7: 3, 6: 1, 5: 1}",13.15
23000,60,4,0.7736724615097046,0.6916944980621338,"{2: 12, 1: 35, 0: 12, 3: 1}",12.25
33000,100,5,0.7153138518333435,0.6575998067855835,"{4: 80, 0: 4, 3: 12, 1: 3, 2: 1}",12.15
43000,85,3,0.6867614388465881,0.6604316830635071,"{0: 77, 1: 1, 2: 7}",12.97
53000,81,1,0.6858426928520203,0.6858426928520203,{0: 81},12.76
63000,73,3,0.6689226627349854,0.6307095885276794,"{2: 6, 0: 65, 1: 2}",12.75
73000,55,4,0.6692436337471008,0.6083326935768127,"{0: 5, 1: 46, 2: 2, 3: 2}",12.71
83000,48,3,0.6365563273429871,0.5838035941123962,"{2: 3, 0: 42, 1: 3}",12.69
93000,44,2,0.6048986315727234,0.5840283036231995,"{0: 42, 1: 2}",12.82
103000,34,2,0.5674658417701721,0.5349249839782715,"{0: 32, 1: 2}",12.74
113000,26,3,0.5873094797134399,0.5230620503425598,"{0: 23, 1: 1, 2: 2}",12.73
123000,26,1,0.4901461601257324,0.4901461601257324,{0: 26},12.72
133000,26,1,0.511785089969635,0.511785089969635,{0: 26},12.69
143000,23,1,0.45865362882614136,0.45865362882614136,{0: 23},12.74
