checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,5,4,0.8679620623588562,0.6001477241516113,"{0: 2, 3: 1, 1: 1, 2: 1}",14.84
13000,15,6,0.848859965801239,0.6002237796783447,"{0: 5, 1: 2, 2: 2, 3: 3, 5: 2, 4: 1}",12.71
23000,5,3,0.7904318571090698,0.5725969672203064,"{0: 3, 1: 1, 2: 1}",12.43
33000,9,4,0.7613406777381897,0.559869647026062,"{0: 5, 2: 2, 3: 1, 1: 1}",12.38
43000,8,4,0.8412514925003052,0.609244704246521,"{0: 3, 1: 2, 3: 1, 2: 2}",12.47
53000,3,2,0.7575475573539734,0.6424347758293152,"{0: 2, 1: 1}",12.46
63000,11,4,0.8317562937736511,0.7045087814331055,"{0: 3, 2: 5, 1: 2, 3: 1}",12.42
73000,9,3,0.7989259362220764,0.6826971769332886,"{0: 4, 1: 3, 2: 2}",12.40
83000,12,4,0.7827704548835754,0.5863981246948242,"{0: 2, 1: 6, 2: 3, 3: 1}",12.39
93000,7,3,0.7414620518684387,0.5081779360771179,"{1: 4, 0: 2, 2: 1}",12.47
103000,3,3,0.8676631450653076,nan,"{2: 1, 1: 1, 0: 1}",12.30
113000,4,1,0.46163415908813477,0.46163415908813477,{0: 4},12.42
123000,3,1,0.49523672461509705,0.49523672461509705,{0: 3},12.31
133000,1,1,nan,nan,{0: 1},12.36
143000,3,1,0.4694681167602539,0.4694681167602539,{0: 3},12.47
