checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,17,6,0.8459655046463013,0.6585768461227417,"{0: 2, 5: 7, 3: 1, 1: 3, 2: 3, 4: 1}",14.81
13000,11,5,0.8671683073043823,0.7344223856925964,"{1: 3, 3: 3, 2: 2, 0: 2, 4: 1}",12.51
23000,9,3,0.7432169318199158,0.4916972219944,"{1: 4, 0: 4, 2: 1}",12.42
33000,15,4,0.6886172294616699,0.4687987267971039,"{0: 9, 1: 4, 2: 1, 3: 1}",12.36
43000,15,5,0.7944899797439575,0.4898460805416107,"{1: 3, 0: 5, 4: 2, 3: 2, 2: 3}",12.29
53000,14,4,0.7761610150337219,0.6258284449577332,"{3: 1, 0: 8, 2: 4, 1: 1}",12.36
63000,12,4,0.7273677587509155,0.48538440465927124,"{3: 1, 0: 6, 1: 4, 2: 1}",12.23
73000,10,6,0.7940019369125366,0.5304559469223022,"{5: 1, 3: 1, 0: 5, 4: 1, 2: 1, 1: 1}",12.31
83000,9,5,0.8554706573486328,0.749453067779541,"{2: 2, 0: 3, 1: 2, 4: 1, 3: 1}",12.31
93000,7,4,0.7465232014656067,0.3986816704273224,"{2: 1, 0: 4, 3: 1, 1: 1}",12.25
103000,8,3,0.6399717926979065,0.3120211660861969,"{0: 5, 1: 1, 2: 2}",12.27
113000,1,1,nan,nan,{0: 1},12.25
123000,1,1,nan,nan,{0: 1},12.36
133000,1,1,nan,nan,{0: 1},12.24
