checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,88,26,0.907150149345398,0.04953892156481743,"{6: 3, 13: 1, 10: 3, 8: 12, 3: 7, 20: 2, 16: 2, 23: 12, 11: 3, 0: 5, 14: 4, 5: 3, 9: 7, 15: 1, 2: 2, 18: 3, 19: 1, 7: 3, 24: 3, 25: 1, 4: 2, 21: 1, 22: 1, 1: 2, 17: 2, 12: 2}",15.12
13000,100,21,0.799380898475647,0.18272049725055695,"{3: 2, 9: 6, 14: 1, 2: 19, 13: 1, 10: 1, 4: 12, 20: 3, 0: 2, 5: 38, 15: 1, 19: 1, 8: 2, 16: 1, 6: 2, 12: 1, 11: 1, 1: 3, 18: 1, 7: 1, 17: 1}",9.27
23000,97,12,0.6531033515930176,0.38282814621925354,"{1: 6, 0: 68, 8: 1, 4: 5, 10: 1, 7: 1, 11: 2, 9: 1, 5: 6, 2: 3, 3: 1, 6: 2}",12.20
33000,89,6,0.567676842212677,0.2401498556137085,"{0: 33, 3: 1, 2: 51, 4: 1, 1: 1, 5: 2}",12.34
43000,89,5,0.584606945514679,0.24795575439929962,"{0: 35, 1: 50, 4: 1, 2: 2, 3: 1}",12.68
53000,90,6,0.6037676334381104,0.24367940425872803,"{0: 35, 1: 49, 5: 1, 2: 3, 3: 1, 4: 1}",12.71
63000,87,5,0.5489239692687988,0.20913997292518616,"{0: 32, 1: 52, 4: 1, 2: 1, 3: 1}",12.77
73000,87,4,0.5425280928611755,0.21438351273536682,"{0: 32, 2: 53, 3: 1, 1: 1}",12.81
83000,87,4,0.5473069548606873,0.21397799253463745,"{0: 32, 2: 53, 3: 1, 1: 1}",13.35
93000,86,3,0.5378738641738892,0.21201686561107635,"{0: 32, 2: 53, 1: 1}",12.82
103000,85,2,0.5306549668312073,0.21267278492450714,"{0: 32, 1: 53}",12.87
113000,85,2,0.5308658480644226,0.21048195660114288,"{0: 32, 1: 53}",12.91
123000,85,2,0.5311493277549744,0.2099275141954422,"{0: 32, 1: 53}",12.88
133000,84,2,0.5301197171211243,0.2054975926876068,"{0: 32, 1: 52}",12.92
143000,84,2,0.5299965143203735,0.20521436631679535,"{0: 32, 1: 52}",12.83
