checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,83,10,0.8220588564872742,0.5601003170013428,"{3: 5, 5: 3, 7: 20, 2: 21, 1: 14, 8: 4, 4: 2, 9: 4, 0: 8, 6: 2}",14.92
13000,82,10,0.8146272301673889,0.626018762588501,"{4: 16, 2: 20, 6: 5, 1: 3, 9: 1, 3: 20, 0: 2, 8: 2, 7: 11, 5: 2}",12.26
23000,57,8,0.8128520846366882,0.6769709587097168,"{1: 14, 5: 6, 4: 2, 7: 1, 3: 11, 2: 3, 0: 18, 6: 2}",12.23
33000,53,6,0.7688139081001282,0.6472835540771484,"{2: 30, 3: 3, 1: 9, 0: 3, 5: 6, 4: 2}",12.16
43000,41,6,0.7779338359832764,0.617809534072876,"{0: 11, 2: 3, 4: 5, 5: 1, 1: 19, 3: 2}",12.18
53000,67,8,0.793433427810669,0.6537451148033142,"{2: 5, 1: 28, 0: 18, 6: 2, 4: 9, 3: 2, 5: 1, 7: 2}",12.40
63000,52,11,0.8033003807067871,0.6480206251144409,"{10: 3, 4: 2, 3: 7, 5: 2, 1: 2, 0: 21, 7: 1, 2: 11, 9: 1, 8: 1, 6: 1}",12.27
73000,45,9,0.7712729573249817,0.5780103206634521,"{1: 23, 8: 1, 0: 2, 2: 7, 6: 6, 7: 1, 5: 2, 4: 2, 3: 1}",12.10
83000,45,9,0.8215386271476746,0.6516519784927368,"{4: 2, 1: 10, 8: 1, 3: 2, 2: 2, 0: 11, 6: 15, 5: 1, 7: 1}",12.32
93000,34,7,0.7917670011520386,0.6241101026535034,"{0: 6, 1: 2, 5: 1, 3: 1, 2: 11, 6: 12, 4: 1}",12.17
103000,28,8,0.803424596786499,0.6351481676101685,"{5: 2, 1: 2, 0: 12, 7: 1, 6: 5, 2: 4, 3: 1, 4: 1}",12.09
113000,23,7,0.7747262120246887,0.6846066117286682,"{2: 2, 6: 1, 4: 1, 0: 16, 3: 1, 5: 1, 1: 1}",12.10
123000,17,4,0.7531545162200928,0.599821925163269,"{2: 2, 0: 9, 3: 1, 1: 5}",12.19
133000,14,3,0.7417824864387512,0.5906364321708679,"{0: 8, 2: 1, 1: 5}",12.13
143000,14,4,0.7712264060974121,0.6090043187141418,"{0: 7, 1: 2, 3: 1, 2: 4}",12.20
