checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,14,7,0.8596842288970947,0.5526015758514404,"{0: 5, 4: 1, 5: 1, 1: 3, 3: 1, 6: 1, 2: 2}",14.71
13000,17,5,0.7955551743507385,0.7062047719955444,"{4: 1, 1: 3, 3: 1, 2: 10, 0: 2}",12.09
23000,29,5,0.7825680375099182,0.5922741293907166,"{0: 15, 2: 6, 1: 4, 3: 1, 4: 3}",12.17
33000,30,5,0.7982017993927002,0.6712283492088318,"{2: 9, 3: 11, 0: 7, 4: 1, 1: 2}",12.57
43000,18,4,0.7947471737861633,0.6929962635040283,"{2: 4, 1: 10, 0: 3, 3: 1}",12.16
53000,12,2,0.7552163600921631,0.6452001929283142,"{1: 5, 0: 7}",13.02
63000,15,4,0.7773719429969788,0.6437593102455139,"{0: 6, 3: 2, 1: 6, 2: 1}",12.26
73000,11,2,0.7260922789573669,0.6289151310920715,"{0: 4, 1: 7}",12.16
83000,8,2,0.7229146361351013,0.5776286721229553,"{1: 4, 0: 4}",11.98
93000,8,2,0.6878925561904907,0.5337391495704651,"{0: 5, 1: 3}",12.50
103000,7,2,0.738488495349884,0.6492938995361328,"{0: 4, 1: 3}",12.07
113000,5,2,0.7367209792137146,0.6843284964561462,"{0: 4, 1: 1}",12.19
123000,5,2,0.7217286229133606,0.5537773966789246,"{1: 2, 0: 3}",12.06
133000,4,2,0.6375643014907837,0.40621790289878845,"{1: 1, 0: 3}",12.16
143000,2,1,0.4663945436477661,0.4663945436477661,{0: 2},12.11
