checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,50,4,0.5491721630096436,0.37469497323036194,"{0: 7, 2: 40, 1: 2, 3: 1}",15.33
13000,28,3,0.7231253385543823,0.6870765089988708,"{2: 24, 1: 2, 0: 2}",12.49
23000,15,2,0.6761683821678162,0.6540816426277161,"{1: 1, 0: 14}",12.93
33000,21,3,0.6724706292152405,0.6340519189834595,"{0: 19, 1: 1, 2: 1}",13.04
43000,19,4,0.7332474589347839,0.6157695055007935,"{1: 2, 3: 1, 0: 14, 2: 2}",13.09
53000,14,3,0.6902498006820679,0.64515620470047,"{0: 12, 1: 1, 2: 1}",13.04
63000,5,1,0.7289944887161255,0.7289944887161255,{0: 5},12.99
73000,3,1,0.0649176836013794,0.0649176836013794,{0: 3},13.14
83000,6,3,0.6574840545654297,0.3772449195384979,"{0: 4, 2: 1, 1: 1}",13.05
93000,4,2,0.45776447653770447,0.07400252670049667,"{0: 3, 1: 1}",13.32
103000,3,1,0.06437981128692627,0.06437981128692627,{0: 3},13.09
113000,1,1,nan,nan,{0: 1},13.24
123000,1,1,nan,nan,{0: 1},13.07
133000,1,1,nan,nan,{0: 1},13.25
