checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.45830315351486206,0.3821515142917633,"{1: 92, 0: 5, 3: 2, 2: 1}",6.21
13000,100,5,0.5733018517494202,0.4980939030647278,"{1: 89, 4: 5, 0: 4, 3: 1, 2: 1}",6.69
23000,100,3,0.642975926399231,0.593350887298584,"{0: 89, 2: 4, 1: 7}",7.56
33000,100,3,0.601173460483551,0.5127348899841309,"{0: 83, 2: 13, 1: 4}",7.64
43000,100,4,0.652386486530304,0.5416219830513,"{0: 76, 2: 5, 1: 18, 3: 1}",7.59
53000,100,4,0.6210137605667114,0.5463190078735352,"{0: 85, 1: 2, 2: 12, 3: 1}",7.90
63000,100,6,0.6170530319213867,0.4856470227241516,"{0: 78, 3: 1, 1: 7, 4: 12, 5: 1, 2: 1}",8.48
73000,100,5,0.6341955661773682,0.4208129644393921,"{4: 67, 2: 11, 1: 2, 0: 12, 3: 8}",8.22
83000,100,7,0.6214690804481506,0.43077924847602844,"{4: 73, 2: 2, 1: 10, 0: 2, 3: 8, 6: 4, 5: 1}",10.33
93000,100,6,0.5387704372406006,0.4411270320415497,"{1: 87, 2: 2, 0: 6, 4: 1, 3: 3, 5: 1}",10.99
103000,100,6,0.5196912288665771,0.43278536200523376,"{2: 89, 4: 1, 0: 7, 3: 1, 1: 1, 5: 1}",11.77
113000,96,8,0.5142643451690674,0.40183061361312866,"{1: 83, 5: 1, 0: 2, 6: 1, 7: 1, 2: 4, 3: 3, 4: 1}",13.31
123000,91,5,0.461709201335907,0.4111553728580475,"{0: 86, 3: 1, 4: 1, 2: 2, 1: 1}",13.16
133000,84,5,0.47564756870269775,0.41104039549827576,"{0: 78, 3: 1, 2: 2, 4: 1, 1: 2}",13.08
143000,90,5,0.4553719162940979,0.40233007073402405,"{0: 85, 3: 1, 4: 1, 2: 2, 1: 1}",13.17
