checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.7976377010345459,0.581933319568634,"{2: 42, 8: 1, 7: 23, 3: 3, 1: 10, 5: 2, 4: 9, 0: 3, 6: 2, 10: 4, 9: 1}",11.27
13000,100,16,0.8797085285186768,0.5652987360954285,"{1: 19, 4: 5, 8: 4, 15: 1, 9: 2, 10: 9, 6: 20, 0: 12, 2: 8, 14: 3, 12: 1, 11: 1, 13: 5, 3: 4, 5: 5, 7: 1}",7.72
23000,100,20,0.8752625584602356,0.4838923215866089,"{8: 11, 19: 1, 5: 2, 16: 4, 6: 3, 0: 10, 12: 5, 9: 2, 10: 3, 4: 7, 15: 1, 1: 17, 11: 2, 3: 15, 18: 1, 7: 3, 13: 1, 2: 7, 14: 3, 17: 2}",7.85
33000,100,19,0.856715977191925,0.5217931270599365,"{16: 13, 1: 14, 8: 16, 0: 6, 17: 2, 9: 8, 5: 9, 11: 1, 12: 3, 15: 1, 4: 5, 2: 3, 3: 3, 6: 6, 10: 1, 18: 5, 7: 2, 14: 1, 13: 1}",9.66
43000,100,15,0.8239246606826782,0.589954137802124,"{0: 19, 3: 15, 9: 5, 8: 3, 2: 34, 1: 5, 12: 2, 13: 2, 7: 2, 6: 3, 5: 2, 11: 1, 4: 5, 14: 1, 10: 1}",9.88
53000,100,14,0.8415477871894836,0.5758165121078491,"{7: 11, 2: 21, 0: 24, 9: 8, 8: 3, 6: 7, 11: 1, 13: 4, 1: 3, 12: 9, 4: 2, 3: 3, 5: 3, 10: 1}",11.66
63000,100,14,0.8422741293907166,0.4940659999847412,"{9: 6, 5: 15, 10: 5, 3: 3, 0: 24, 13: 9, 4: 8, 8: 18, 11: 3, 6: 2, 1: 2, 2: 2, 7: 1, 12: 2}",11.84
73000,87,13,0.826441764831543,0.5430886745452881,"{8: 2, 0: 27, 5: 8, 1: 11, 4: 18, 10: 2, 6: 9, 2: 4, 3: 2, 7: 1, 11: 1, 12: 1, 9: 1}",13.96
83000,68,10,0.8040305376052856,0.522038459777832,"{0: 24, 1: 8, 7: 18, 4: 7, 5: 1, 6: 1, 8: 3, 3: 3, 9: 2, 2: 1}",13.81
93000,52,7,0.7879848480224609,0.5585702061653137,"{3: 23, 2: 3, 0: 18, 5: 1, 4: 2, 1: 4, 6: 1}",14.41
103000,53,7,0.7372626066207886,0.46237021684646606,"{0: 28, 4: 4, 1: 11, 2: 6, 3: 2, 5: 1, 6: 1}",16.40
113000,41,5,0.700054943561554,0.4552275240421295,"{4: 24, 1: 3, 0: 11, 3: 2, 2: 1}",16.14
123000,36,3,0.6811513900756836,0.4678923785686493,"{1: 22, 0: 12, 2: 2}",15.38
133000,30,3,0.6189388632774353,0.42537903785705566,"{1: 22, 0: 7, 2: 1}",15.36
143000,32,4,0.6861431002616882,0.4690866768360138,"{1: 20, 0: 10, 2: 1, 3: 1}",17.47
