checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,25,4,0.7576260566711426,0.5664315819740295,"{0: 9, 2: 3, 1: 12, 3: 1}",14.78
13000,11,3,0.7473514080047607,0.5616108775138855,"{0: 2, 2: 2, 1: 7}",12.07
23000,5,4,0.8293402791023254,0.6410187482833862,"{3: 1, 1: 1, 0: 2, 2: 1}",12.51
33000,5,4,0.860937237739563,0.7229613065719604,"{2: 1, 0: 2, 3: 1, 1: 1}",12.70
43000,4,3,0.7529483437538147,0.23708254098892212,"{0: 2, 1: 1, 2: 1}",12.72
53000,10,3,0.809992790222168,0.6477104425430298,"{2: 4, 0: 4, 1: 2}",12.71
63000,15,4,0.7718778252601624,0.5861229300498962,"{2: 8, 1: 3, 3: 2, 0: 2}",12.73
73000,12,4,0.7741480469703674,0.5338634252548218,"{0: 5, 1: 3, 2: 3, 3: 1}",12.69
83000,8,3,0.7652083039283752,0.5785224437713623,"{2: 2, 0: 4, 1: 2}",12.68
93000,4,3,0.7980165481567383,0.6337864995002747,"{0: 2, 1: 1, 2: 1}",12.80
103000,3,2,0.7507150769233704,0.6390762329101562,"{0: 2, 1: 1}",12.82
113000,3,1,0.7337453961372375,0.7337453961372375,{0: 3},12.76
123000,2,1,0.6975082159042358,0.6975082159042358,{0: 2},12.74
133000,2,1,0.6693848371505737,0.6693848371505737,{0: 2},12.71
143000,2,1,0.6171264052391052,0.6171264052391052,{0: 2},12.74
