checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,56,10,0.7922245860099792,0.5006053447723389,"{3: 19, 7: 2, 1: 9, 0: 2, 5: 1, 6: 13, 2: 4, 4: 3, 8: 2, 9: 1}",14.89
13000,100,21,0.8809021711349487,0.5385072827339172,"{12: 21, 15: 5, 1: 5, 2: 13, 20: 8, 16: 2, 11: 5, 5: 8, 0: 5, 14: 3, 9: 7, 13: 4, 6: 2, 3: 3, 7: 2, 18: 1, 4: 2, 17: 1, 8: 1, 19: 1, 10: 1}",11.31
23000,95,19,0.8633397817611694,0.49183952808380127,"{8: 15, 12: 10, 7: 2, 3: 10, 1: 8, 6: 11, 9: 6, 16: 1, 15: 3, 10: 3, 14: 1, 0: 4, 11: 3, 17: 2, 4: 2, 2: 5, 18: 1, 13: 6, 5: 2}",13.23
33000,59,16,0.8696036338806152,0.4232558012008667,"{6: 5, 8: 10, 13: 6, 7: 2, 5: 5, 4: 5, 0: 2, 15: 2, 3: 2, 1: 5, 14: 1, 9: 1, 10: 7, 2: 2, 11: 1, 12: 3}",13.16
43000,50,19,0.8966974020004272,0.5450931191444397,"{9: 3, 6: 11, 2: 3, 14: 1, 16: 2, 5: 7, 18: 1, 0: 3, 7: 3, 1: 2, 12: 1, 15: 1, 3: 3, 17: 1, 13: 1, 4: 3, 8: 1, 10: 1, 11: 2}",13.10
53000,42,17,0.885401725769043,0.4631561040878296,"{16: 1, 1: 3, 11: 2, 13: 5, 15: 1, 6: 7, 0: 3, 3: 4, 2: 4, 5: 2, 8: 1, 14: 2, 9: 1, 12: 2, 10: 1, 4: 1, 7: 2}",13.10
63000,29,14,0.8892477750778198,0.3094561994075775,"{0: 3, 1: 5, 3: 2, 9: 1, 11: 1, 4: 2, 8: 1, 2: 5, 13: 1, 12: 1, 5: 1, 6: 1, 7: 2, 10: 3}",13.12
73000,17,8,0.8747016787528992,0.33607882261276245,"{2: 2, 5: 2, 0: 3, 7: 1, 1: 2, 3: 1, 4: 4, 6: 2}",13.07
83000,14,9,0.8870539665222168,0.5685691833496094,"{1: 3, 8: 1, 7: 1, 3: 1, 2: 2, 5: 1, 4: 1, 0: 3, 6: 1}",13.08
93000,10,7,0.8770653009414673,0.6025674939155579,"{6: 1, 3: 1, 0: 3, 5: 1, 1: 2, 4: 1, 2: 1}",13.03
103000,9,6,0.872167706489563,0.6037495136260986,"{4: 1, 3: 1, 0: 3, 5: 1, 2: 2, 1: 1}",13.05
113000,10,6,0.8681164383888245,0.5011688470840454,"{1: 2, 0: 3, 4: 1, 5: 1, 2: 2, 3: 1}",13.15
123000,8,6,0.8591917753219604,0.44011497497558594,"{0: 2, 5: 1, 4: 1, 2: 1, 1: 2, 3: 1}",13.12
133000,6,4,0.846184492111206,0.3696739375591278,"{0: 2, 3: 1, 2: 1, 1: 2}",13.13
143000,9,4,0.7641816139221191,0.18399113416671753,"{1: 4, 0: 2, 3: 1, 2: 2}",13.16
