checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,29,9,0.7248080968856812,0.0894816592335701,"{2: 14, 1: 3, 5: 1, 0: 2, 3: 3, 4: 2, 7: 2, 8: 1, 6: 1}",14.94
13000,94,12,0.4793669581413269,0.15910470485687256,"{0: 71, 11: 1, 1: 2, 9: 1, 7: 5, 10: 1, 2: 3, 6: 1, 3: 4, 8: 3, 4: 1, 5: 1}",12.45
23000,79,16,0.7386346459388733,0.36060330271720886,"{6: 41, 2: 8, 1: 4, 14: 1, 5: 6, 0: 2, 4: 2, 3: 5, 12: 1, 8: 1, 15: 2, 7: 2, 10: 1, 9: 1, 13: 1, 11: 1}",13.05
33000,86,15,0.7154760360717773,0.3476211726665497,"{6: 5, 2: 48, 5: 4, 11: 4, 12: 2, 0: 2, 3: 2, 9: 4, 4: 6, 13: 1, 1: 3, 10: 1, 8: 1, 14: 2, 7: 1}",13.04
43000,73,12,0.6908303499221802,0.23241029679775238,"{10: 2, 7: 3, 5: 37, 8: 2, 4: 5, 1: 12, 0: 4, 3: 2, 2: 2, 6: 1, 11: 2, 9: 1}",13.11
53000,80,15,0.62502121925354,0.21866239607334137,"{1: 7, 13: 1, 3: 2, 2: 50, 11: 1, 14: 1, 6: 6, 0: 2, 4: 2, 10: 1, 7: 1, 8: 2, 12: 1, 9: 2, 5: 1}",13.09
63000,32,14,0.845772385597229,0.46712762117385864,"{0: 7, 7: 1, 3: 9, 8: 1, 9: 2, 1: 2, 2: 2, 13: 1, 11: 1, 12: 1, 4: 2, 5: 1, 10: 1, 6: 1}",13.05
73000,42,13,0.8238053321838379,0.36317285895347595,"{0: 8, 1: 3, 3: 3, 10: 4, 11: 1, 4: 13, 6: 1, 9: 1, 12: 1, 5: 1, 2: 4, 7: 1, 8: 1}",13.10
83000,33,15,0.8683401942253113,0.4183441400527954,"{10: 3, 2: 2, 14: 1, 0: 6, 7: 1, 4: 4, 13: 1, 1: 4, 8: 1, 9: 1, 11: 3, 6: 1, 12: 2, 5: 2, 3: 1}",13.06
93000,32,13,0.8448432087898254,0.27438825368881226,"{1: 2, 6: 3, 5: 2, 0: 3, 2: 9, 12: 2, 9: 1, 7: 1, 4: 4, 11: 1, 3: 2, 10: 1, 8: 1}",13.09
103000,27,12,0.8666228652000427,0.24441905319690704,"{9: 1, 6: 3, 5: 2, 10: 1, 1: 4, 0: 4, 2: 3, 11: 1, 3: 3, 8: 2, 4: 2, 7: 1}",13.05
113000,19,10,0.8662528991699219,0.3339393436908722,"{3: 3, 7: 1, 6: 1, 0: 3, 1: 4, 9: 1, 4: 1, 2: 2, 5: 2, 8: 1}",13.07
123000,17,10,0.8683273196220398,0.25871598720550537,"{3: 3, 6: 1, 9: 1, 0: 3, 7: 1, 1: 2, 4: 1, 5: 2, 2: 2, 8: 1}",13.09
133000,15,8,0.8623084425926208,0.3609306514263153,"{4: 3, 0: 4, 6: 1, 7: 1, 5: 1, 1: 2, 2: 1, 3: 2}",13.06
143000,10,6,0.8396116495132446,0.2766730487346649,"{2: 3, 0: 3, 4: 1, 3: 1, 1: 1, 5: 1}",13.07
