checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,17,3,0.7530080080032349,0.6541885137557983,"{2: 2, 0: 5, 1: 10}",14.86
13000,100,1,0.008792691864073277,0.008792691864073277,{0: 100},2.61
23000,100,1,0.0018632281571626663,0.0018632281571626663,{0: 100},2.60
33000,100,1,0.002603591186925769,0.002603591186925769,{0: 100},2.56
43000,100,1,0.0012619346380233765,0.0012619346380233765,{0: 100},2.60
53000,100,1,0.000705516489688307,0.000705516489688307,{0: 100},2.46
63000,100,1,0.0009915415430441499,0.0009915415430441499,{0: 100},2.50
73000,100,1,0.0005714204744435847,0.0005714204744435847,{0: 100},2.51
83000,100,1,0.0005124294548295438,0.0005124294548295438,{0: 100},2.51
93000,100,1,0.00038575491635128856,0.00038575491635128856,{0: 100},2.65
103000,100,1,0.000337260338710621,0.000337260338710621,{0: 100},2.49
113000,100,1,0.0003882824385073036,0.0003882824385073036,{0: 100},2.56
123000,100,1,0.00029312740662135184,0.00029312740662135184,{0: 100},2.54
133000,100,1,0.00032025782275013626,0.00032025782275013626,{0: 100},2.50
143000,100,1,0.00021501300216186792,0.00021501300216186792,{0: 100},2.64
