checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,90,9,0.8064912557601929,0.6505177617073059,"{0: 26, 1: 24, 6: 5, 2: 4, 3: 4, 4: 4, 8: 21, 5: 1, 7: 1}",15.37
13000,100,7,0.797142505645752,0.6465981006622314,"{2: 32, 6: 15, 1: 30, 0: 16, 5: 2, 3: 1, 4: 4}",10.02
23000,100,5,0.7641538381576538,0.6787214875221252,"{0: 53, 2: 30, 1: 14, 3: 1, 4: 2}",8.30
33000,100,6,0.7556906938552856,0.6241774559020996,"{0: 43, 2: 4, 1: 9, 3: 2, 5: 39, 4: 3}",7.90
43000,100,4,0.7631044387817383,0.6567678451538086,"{0: 43, 1: 10, 2: 44, 3: 3}",11.05
53000,100,4,0.736209511756897,0.6215516924858093,"{1: 49, 2: 39, 0: 10, 3: 2}",9.01
63000,100,5,0.7429541349411011,0.7050876021385193,"{0: 83, 2: 1, 4: 11, 3: 3, 1: 2}",9.93
73000,94,4,0.7503499984741211,0.6378466486930847,"{0: 46, 3: 1, 1: 16, 2: 31}",12.63
83000,100,4,0.7535344958305359,0.6911690831184387,"{0: 2, 2: 65, 1: 32, 3: 1}",11.79
93000,95,4,0.7518996596336365,0.6465835571289062,"{3: 1, 2: 46, 1: 25, 0: 23}",12.67
103000,66,3,0.7309409379959106,0.5845820903778076,"{0: 26, 2: 24, 1: 16}",12.41
113000,59,1,0.6906672120094299,0.6906672120094299,{0: 59},14.43
123000,44,1,0.649165689945221,0.649165689945221,{0: 44},14.34
133000,35,1,0.6137498617172241,0.6137498617172241,{0: 35},14.08
143000,32,1,0.6382269263267517,0.6382269263267517,{0: 32},14.56
