checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,7,4,0.8448721766471863,0.660103440284729,"{2: 3, 0: 2, 3: 1, 1: 1}",14.84
13000,4,4,0.9121639132499695,nan,"{2: 1, 3: 1, 1: 1, 0: 1}",12.24
23000,10,3,0.8189709186553955,0.6225219964981079,"{1: 4, 2: 2, 0: 4}",12.52
33000,10,4,0.796262800693512,0.534898579120636,"{0: 5, 3: 1, 1: 2, 2: 2}",12.55
43000,6,4,0.8582277297973633,0.43661364912986755,"{3: 1, 0: 2, 1: 1, 2: 2}",12.14
53000,3,2,0.8590033650398254,0.7569806575775146,"{1: 1, 0: 2}",12.43
63000,4,3,0.8921422958374023,0.7735636234283447,"{2: 1, 1: 1, 0: 2}",12.17
73000,4,3,0.8755105137825012,0.7757079601287842,"{2: 1, 0: 2, 1: 1}",12.11
83000,1,1,nan,nan,{0: 1},12.94
93000,2,1,0.7760045528411865,0.7760045528411865,{0: 2},12.11
103000,1,1,nan,nan,{0: 1},12.07
