checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,49,14,0.8631239533424377,0.567941427230835,"{7: 1, 6: 7, 0: 9, 8: 2, 5: 4, 10: 3, 1: 5, 13: 1, 2: 2, 3: 4, 9: 1, 12: 7, 4: 2, 11: 1}",14.77
13000,34,11,0.8608284592628479,0.5147205591201782,"{2: 8, 1: 2, 3: 4, 5: 3, 7: 8, 6: 2, 0: 2, 10: 1, 9: 1, 4: 2, 8: 1}",13.01
23000,17,6,0.7840276956558228,0.5218293070793152,"{1: 3, 0: 9, 5: 1, 2: 1, 3: 2, 4: 1}",13.23
33000,22,7,0.8405138254165649,0.6135115027427673,"{1: 8, 5: 1, 2: 3, 0: 6, 6: 2, 4: 1, 3: 1}",13.27
43000,23,6,0.8358067870140076,0.6605867743492126,"{1: 2, 0: 8, 2: 2, 4: 3, 3: 7, 5: 1}",13.30
53000,27,4,0.8020069003105164,0.6356151103973389,"{2: 1, 0: 12, 3: 4, 1: 10}",13.52
63000,19,5,0.7740674614906311,0.6613175868988037,"{0: 13, 3: 2, 2: 1, 4: 1, 1: 2}",13.31
73000,26,3,0.6831095814704895,0.6331464052200317,"{1: 1, 2: 23, 0: 2}",13.42
83000,23,3,0.6976543664932251,0.6496047973632812,"{0: 20, 1: 1, 2: 2}",13.41
93000,26,3,0.6594499349594116,0.6290526390075684,"{0: 24, 1: 1, 2: 1}",13.43
103000,20,2,0.6368662118911743,0.6127998232841492,"{1: 1, 0: 19}",13.37
113000,11,1,0.6048344969749451,0.6048344969749451,{0: 11},13.45
123000,14,2,0.6194738745689392,0.5813958644866943,"{1: 1, 0: 13}",13.47
133000,10,1,0.578212559223175,0.578212559223175,{0: 10},13.38
143000,13,1,0.5797953009605408,0.5797953009605408,{0: 13},13.38
