checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,18,5,0.7855366468429565,0.4777319133281708,"{0: 3, 1: 4, 2: 9, 4: 1, 3: 1}",14.86
13000,61,11,0.7770917415618896,0.126510888338089,"{0: 7, 4: 3, 1: 2, 2: 4, 7: 21, 3: 7, 9: 1, 6: 11, 5: 3, 8: 1, 10: 1}",12.61
23000,40,9,0.8355145454406738,0.48340529203414917,"{4: 9, 8: 2, 2: 2, 0: 8, 3: 6, 1: 8, 7: 1, 5: 1, 6: 3}",13.07
33000,44,10,0.7908895611763,0.30035415291786194,"{2: 2, 3: 4, 9: 15, 1: 4, 0: 6, 5: 3, 8: 1, 4: 7, 6: 1, 7: 1}",13.04
43000,47,11,0.7765765190124512,0.5317010283470154,"{4: 24, 0: 2, 7: 1, 6: 2, 9: 1, 10: 1, 1: 3, 5: 1, 3: 4, 8: 5, 2: 3}",13.02
53000,60,11,0.7699053883552551,0.4576004147529602,"{4: 2, 2: 10, 10: 28, 9: 2, 6: 1, 5: 8, 0: 4, 1: 2, 7: 1, 8: 1, 3: 1}",13.05
63000,36,10,0.8118027448654175,0.2855960428714752,"{1: 3, 3: 6, 2: 10, 0: 7, 9: 2, 6: 1, 5: 1, 4: 3, 7: 2, 8: 1}",13.11
73000,37,14,0.8482630252838135,0.24611200392246246,"{0: 3, 7: 1, 1: 6, 3: 8, 2: 3, 10: 1, 6: 3, 9: 1, 13: 2, 11: 1, 5: 4, 4: 1, 8: 2, 12: 1}",13.06
83000,39,15,0.8298936486244202,0.1349310576915741,"{11: 1, 9: 1, 4: 10, 2: 2, 1: 6, 0: 3, 14: 1, 7: 1, 12: 1, 5: 1, 3: 5, 13: 3, 8: 1, 10: 1, 6: 2}",13.08
93000,31,14,0.858502209186554,0.1872871220111847,"{2: 2, 9: 1, 4: 5, 5: 2, 1: 4, 0: 3, 13: 1, 11: 1, 10: 1, 12: 1, 6: 7, 7: 1, 8: 1, 3: 1}",13.11
103000,30,10,0.8588221669197083,0.360080748796463,"{3: 2, 6: 1, 0: 3, 4: 4, 9: 2, 1: 5, 2: 3, 7: 1, 8: 7, 5: 2}",13.08
113000,36,14,0.8663657307624817,0.25585755705833435,"{2: 2, 12: 1, 10: 2, 11: 2, 5: 3, 3: 5, 4: 2, 1: 3, 0: 3, 8: 1, 6: 7, 9: 1, 7: 3, 13: 1}",13.03
123000,28,11,0.8522946238517761,0.25981405377388,"{4: 2, 6: 1, 0: 3, 2: 4, 10: 1, 1: 4, 5: 1, 7: 1, 3: 7, 8: 1, 9: 3}",13.35
133000,27,11,0.8410751223564148,0.21711234748363495,"{1: 2, 7: 1, 0: 3, 10: 4, 9: 1, 2: 4, 5: 1, 8: 1, 4: 7, 6: 1, 3: 2}",13.12
143000,27,11,0.8467977643013,0.2582446336746216,"{3: 2, 8: 1, 0: 4, 4: 3, 9: 1, 1: 4, 10: 1, 5: 1, 7: 7, 6: 1, 2: 2}",13.17
