checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,79,13,0.8494753837585449,0.6497379541397095,"{4: 13, 3: 16, 7: 1, 1: 7, 10: 9, 2: 9, 8: 3, 9: 5, 11: 10, 5: 2, 12: 1, 6: 1, 0: 2}",14.95
13000,73,13,0.8360452651977539,0.6317548155784607,"{9: 15, 1: 3, 2: 20, 3: 6, 12: 1, 10: 3, 8: 4, 7: 2, 5: 6, 0: 3, 6: 2, 4: 6, 11: 2}",12.24
23000,100,10,0.7665037512779236,0.5796917080879211,"{3: 3, 2: 51, 5: 7, 0: 2, 8: 5, 1: 6, 6: 3, 9: 12, 4: 10, 7: 1}",8.34
33000,96,9,0.7924934029579163,0.701620876789093,"{2: 3, 0: 55, 3: 6, 6: 6, 1: 3, 8: 6, 5: 15, 7: 1, 4: 1}",12.88
43000,100,6,0.7877812385559082,0.671291172504425,"{0: 3, 2: 6, 5: 19, 1: 34, 4: 37, 3: 1}",11.47
53000,96,8,0.8080344200134277,0.6840393543243408,"{0: 20, 1: 32, 4: 1, 5: 25, 6: 6, 2: 3, 3: 5, 7: 4}",12.85
63000,100,6,0.7973785400390625,0.6979362368583679,"{0: 44, 1: 27, 5: 22, 2: 3, 4: 3, 3: 1}",12.47
73000,100,8,0.793598473072052,0.691318690776825,"{5: 23, 7: 1, 1: 27, 0: 40, 6: 3, 2: 4, 4: 1, 3: 1}",12.30
83000,100,8,0.8002763390541077,0.6880829334259033,"{1: 2, 2: 30, 0: 25, 3: 3, 4: 36, 6: 2, 5: 1, 7: 1}",12.34
93000,87,7,0.7932154536247253,0.6651696562767029,"{1: 27, 4: 1, 2: 24, 0: 29, 6: 3, 5: 2, 3: 1}",12.83
103000,80,6,0.7909502387046814,0.6571670174598694,"{2: 23, 1: 25, 0: 23, 5: 5, 3: 2, 4: 2}",12.83
113000,66,4,0.7645679116249084,0.6748745441436768,"{0: 38, 2: 18, 3: 6, 1: 4}",12.84
123000,60,2,0.7401840090751648,0.7253012657165527,"{0: 57, 1: 3}",12.82
133000,57,2,0.7215187549591064,0.6981881856918335,"{0: 53, 1: 4}",12.88
143000,52,3,0.7041316032409668,0.6528666019439697,"{0: 45, 2: 4, 1: 3}",12.80
