checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,73,12,0.8236966729164124,0.41199222207069397,"{5: 2, 2: 6, 3: 23, 0: 9, 1: 9, 11: 2, 10: 1, 8: 3, 7: 2, 4: 13, 9: 1, 6: 2}",15.02
13000,78,26,0.8753675818443298,0.3283933401107788,"{4: 4, 15: 1, 25: 14, 8: 8, 20: 2, 21: 1, 9: 2, 0: 10, 10: 2, 11: 2, 24: 2, 1: 2, 6: 4, 19: 1, 17: 2, 5: 2, 23: 2, 12: 5, 3: 3, 7: 2, 16: 1, 13: 1, 14: 1, 2: 2, 22: 1, 18: 1}",12.68
23000,100,21,0.8393309116363525,0.3994046151638031,"{18: 3, 11: 6, 6: 3, 0: 27, 10: 3, 1: 15, 9: 2, 12: 8, 2: 2, 3: 10, 7: 3, 4: 2, 19: 1, 5: 2, 13: 2, 8: 3, 17: 1, 14: 3, 20: 1, 16: 2, 15: 1}",11.13
33000,75,20,0.8531907796859741,0.4210003614425659,"{2: 3, 17: 10, 18: 1, 1: 7, 3: 14, 5: 2, 14: 2, 7: 2, 15: 1, 12: 1, 8: 10, 9: 4, 6: 3, 13: 1, 4: 5, 0: 5, 16: 1, 11: 1, 19: 1, 10: 1}",13.18
43000,70,13,0.8129591345787048,0.5504184365272522,"{6: 6, 8: 1, 5: 20, 10: 2, 0: 24, 1: 4, 9: 2, 7: 1, 12: 2, 4: 2, 3: 2, 2: 2, 11: 2}",13.07
53000,80,17,0.8258092403411865,0.5214190483093262,"{8: 9, 2: 3, 3: 21, 1: 22, 15: 1, 12: 2, 5: 4, 10: 1, 9: 1, 16: 1, 11: 1, 6: 4, 0: 4, 14: 1, 13: 2, 4: 2, 7: 1}",13.09
63000,68,15,0.8185203075408936,0.477956622838974,"{0: 11, 12: 4, 3: 17, 4: 16, 13: 1, 11: 1, 2: 2, 9: 1, 5: 2, 10: 3, 14: 3, 6: 2, 1: 2, 8: 1, 7: 2}",13.09
73000,47,13,0.829987645149231,0.5598741769790649,"{2: 9, 0: 4, 10: 13, 9: 1, 3: 8, 4: 2, 12: 1, 11: 1, 8: 1, 7: 2, 6: 2, 5: 1, 1: 2}",13.06
83000,56,14,0.8354352712631226,0.5451346039772034,"{2: 10, 1: 5, 5: 15, 11: 1, 13: 1, 4: 3, 10: 9, 6: 1, 0: 4, 3: 2, 9: 1, 7: 1, 12: 2, 8: 1}",13.08
93000,43,15,0.8423961400985718,0.5697196125984192,"{0: 11, 2: 2, 4: 11, 10: 1, 11: 1, 8: 4, 3: 2, 13: 1, 1: 3, 14: 1, 7: 1, 12: 1, 9: 1, 5: 2, 6: 1}",13.09
103000,32,13,0.8482040166854858,0.5596730709075928,"{0: 8, 11: 1, 9: 1, 12: 1, 4: 2, 1: 3, 7: 1, 10: 2, 5: 7, 8: 1, 3: 1, 2: 2, 6: 2}",13.07
113000,34,10,0.8312052488327026,0.49579739570617676,"{1: 8, 7: 1, 0: 3, 6: 4, 3: 2, 2: 5, 4: 2, 5: 7, 9: 1, 8: 1}",13.10
123000,29,11,0.8391329646110535,0.5229608416557312,"{2: 6, 0: 3, 10: 1, 7: 1, 4: 2, 3: 3, 1: 2, 6: 2, 5: 7, 9: 1, 8: 1}",13.14
133000,31,10,0.8381929993629456,0.532163679599762,"{3: 5, 7: 1, 2: 3, 1: 4, 4: 2, 0: 4, 6: 1, 8: 8, 9: 1, 5: 2}",13.08
143000,30,11,0.8331323862075806,0.4850512742996216,"{4: 4, 10: 1, 7: 1, 1: 2, 3: 8, 8: 1, 5: 2, 9: 1, 6: 3, 2: 3, 0: 4}",13.20
