checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.8180840015411377,0.6347977519035339,"{0: 16, 6: 7, 1: 26, 5: 19, 2: 11, 4: 2, 8: 8, 3: 10, 7: 1}",9.99
13000,100,19,0.8677363395690918,0.41962605714797974,"{2: 7, 14: 1, 12: 2, 16: 8, 10: 2, 3: 4, 11: 3, 1: 13, 9: 12, 7: 15, 8: 4, 6: 2, 17: 5, 18: 3, 13: 1, 4: 3, 0: 7, 15: 4, 5: 4}",7.55
23000,100,13,0.7338168621063232,0.4287259578704834,"{3: 53, 6: 3, 1: 4, 12: 3, 9: 2, 2: 15, 11: 2, 0: 5, 4: 4, 8: 1, 10: 1, 5: 5, 7: 2}",6.11
33000,100,12,0.5892694592475891,0.3533950448036194,"{6: 2, 0: 75, 5: 2, 2: 3, 7: 1, 1: 5, 3: 4, 10: 1, 8: 2, 9: 1, 4: 1, 11: 3}",5.78
43000,100,11,0.548573911190033,0.23140013217926025,"{2: 71, 1: 3, 10: 1, 3: 2, 7: 3, 0: 4, 4: 2, 6: 1, 9: 3, 8: 1, 5: 9}",5.72
53000,100,11,0.46690577268600464,0.1279018223285675,"{2: 74, 1: 6, 5: 2, 8: 1, 6: 3, 0: 5, 4: 3, 3: 3, 9: 1, 7: 1, 10: 1}",6.97
63000,100,18,0.7886858582496643,0.42797335982322693,"{4: 5, 0: 50, 6: 2, 11: 4, 16: 1, 10: 6, 7: 5, 13: 1, 8: 5, 12: 4, 1: 2, 15: 1, 3: 5, 9: 1, 2: 2, 5: 4, 14: 1, 17: 1}",12.32
73000,100,14,0.5597942471504211,0.1787472516298294,"{2: 70, 5: 3, 9: 1, 0: 3, 4: 2, 3: 4, 8: 1, 7: 2, 10: 1, 1: 4, 13: 1, 11: 4, 12: 1, 6: 3}",9.99
83000,73,18,0.7915462851524353,0.23900996148586273,"{0: 4, 13: 1, 5: 4, 14: 1, 6: 2, 2: 30, 16: 2, 12: 5, 15: 1, 10: 1, 1: 6, 17: 2, 4: 3, 11: 1, 7: 5, 3: 2, 8: 2, 9: 1}",13.32
93000,99,15,0.6538643836975098,0.16052256524562836,"{3: 4, 4: 58, 11: 1, 12: 1, 8: 5, 1: 8, 6: 5, 0: 3, 7: 3, 10: 2, 2: 2, 9: 2, 13: 1, 14: 2, 5: 2}",13.17
103000,82,15,0.636361300945282,0.11547098308801651,"{2: 3, 1: 48, 11: 1, 8: 1, 13: 5, 14: 1, 5: 5, 0: 3, 4: 3, 6: 5, 3: 2, 7: 1, 12: 1, 9: 2, 10: 1}",13.11
113000,70,12,0.6495352983474731,0.12806159257888794,"{2: 40, 10: 1, 11: 1, 7: 4, 0: 5, 1: 3, 3: 7, 9: 1, 4: 3, 5: 2, 6: 1, 8: 2}",13.15
123000,45,14,0.7931092977523804,0.18393026292324066,"{12: 1, 11: 1, 9: 3, 0: 5, 1: 17, 2: 5, 7: 2, 4: 2, 5: 2, 10: 1, 13: 1, 3: 2, 6: 1, 8: 2}",13.14
133000,37,12,0.8230159878730774,0.23690524697303772,"{1: 3, 9: 1, 6: 2, 0: 12, 5: 5, 4: 2, 8: 2, 3: 4, 11: 1, 2: 2, 10: 1, 7: 2}",13.48
143000,35,14,0.8610278964042664,0.33188509941101074,"{0: 4, 12: 1, 7: 1, 6: 2, 13: 1, 1: 8, 10: 5, 9: 1, 3: 2, 4: 4, 11: 1, 2: 2, 5: 1, 8: 2}",13.92
