checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,16,6,0.7434683442115784,0.3287111818790436,"{0: 7, 3: 1, 5: 1, 4: 1, 1: 4, 2: 2}",14.73
13000,31,8,0.8164732456207275,0.5344481468200684,"{0: 4, 1: 9, 2: 11, 5: 1, 3: 3, 6: 1, 7: 1, 4: 1}",12.23
23000,25,8,0.8372833132743835,0.5478240251541138,"{3: 7, 6: 6, 0: 2, 7: 2, 1: 2, 2: 3, 4: 2, 5: 1}",12.08
33000,10,5,0.8308576941490173,0.5818838477134705,"{4: 3, 1: 2, 2: 2, 0: 2, 3: 1}",12.35
43000,21,4,0.8150095343589783,0.6444969773292542,"{0: 9, 3: 3, 1: 8, 2: 1}",12.44
53000,9,3,0.8203815221786499,0.5334481000900269,"{0: 3, 1: 4, 2: 2}",12.52
63000,10,2,0.7660958170890808,0.5508447289466858,"{0: 4, 1: 6}",12.56
73000,11,3,0.7973604798316956,0.5599874258041382,"{0: 5, 1: 5, 2: 1}",12.58
83000,11,3,0.7688193321228027,0.5109953284263611,"{1: 6, 2: 1, 0: 4}",12.65
93000,8,3,0.8073471188545227,0.5262601375579834,"{2: 1, 1: 4, 0: 3}",12.70
103000,5,2,0.7913500070571899,0.5356442928314209,"{0: 2, 1: 3}",12.67
113000,5,3,0.7774705290794373,0.43842506408691406,"{2: 1, 1: 1, 0: 3}",12.73
123000,3,1,0.4311143457889557,0.4311143457889557,{0: 3},12.92
133000,4,2,0.685563862323761,0.42493024468421936,"{1: 1, 0: 3}",12.77
143000,4,2,0.686180591583252,0.4172864258289337,"{1: 1, 0: 3}",12.86
