checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,32,0.9020015597343445,0.13145947456359863,"{10: 3, 9: 3, 5: 15, 0: 5, 3: 9, 17: 1, 27: 1, 2: 3, 28: 1, 11: 2, 7: 3, 12: 3, 19: 4, 4: 5, 29: 1, 20: 1, 31: 1, 30: 1, 18: 1, 21: 1, 15: 1, 26: 1, 8: 3, 16: 4, 13: 1, 22: 15, 1: 5, 6: 2, 25: 1, 23: 1, 24: 1, 14: 1}",11.99
13000,100,12,0.5894158482551575,0.04192226752638817,"{0: 2, 5: 2, 9: 3, 4: 10, 2: 62, 3: 7, 11: 1, 1: 2, 10: 1, 8: 1, 7: 8, 6: 1}",8.73
23000,100,10,0.46707504987716675,0.03540472313761711,"{8: 1, 0: 3, 2: 2, 1: 73, 4: 5, 9: 3, 6: 1, 5: 1, 3: 10, 7: 1}",10.76
33000,25,7,0.7777448892593384,0.23231759667396545,"{3: 2, 2: 6, 0: 11, 6: 1, 4: 2, 1: 2, 5: 1}",14.50
43000,12,4,0.599372923374176,0.0,"{3: 2, 0: 7, 2: 1, 1: 2}",14.15
53000,3,2,0.6528666615486145,0.0,"{0: 2, 1: 1}",13.76
63000,2,1,0.0,0.0,{0: 2},14.25
73000,2,1,1.1920928955078125e-07,1.1920928955078125e-07,{0: 2},15.23
83000,2,1,0.0,0.0,{0: 2},16.53
93000,2,1,5.960464477539063e-08,5.960464477539063e-08,{0: 2},16.66
103000,2,1,5.960464477539063e-08,5.960464477539063e-08,{0: 2},15.34
