checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,32,6,0.7928182482719421,0.5449661612510681,"{0: 17, 3: 6, 1: 2, 2: 5, 5: 1, 4: 1}",14.89
13000,27,12,0.8463042378425598,0.32814860343933105,"{2: 2, 9: 7, 7: 1, 10: 1, 4: 2, 3: 2, 0: 6, 11: 1, 6: 1, 1: 2, 5: 1, 8: 1}",12.59
23000,35,12,0.8683164715766907,0.4528227150440216,"{11: 1, 10: 5, 1: 2, 3: 5, 2: 2, 9: 1, 0: 6, 8: 4, 4: 3, 6: 1, 5: 2, 7: 3}",13.18
33000,46,10,0.8588626384735107,0.584753155708313,"{2: 12, 6: 6, 1: 3, 3: 6, 5: 10, 9: 1, 7: 2, 0: 2, 4: 2, 8: 2}",13.20
43000,33,11,0.8451619148254395,0.4088674783706665,"{3: 6, 7: 1, 4: 5, 8: 2, 6: 5, 1: 2, 10: 2, 2: 2, 0: 6, 9: 1, 5: 1}",13.05
53000,39,12,0.8555377125740051,0.5951243042945862,"{11: 1, 9: 1, 2: 3, 4: 7, 3: 2, 6: 1, 7: 2, 1: 4, 0: 13, 8: 2, 5: 1, 10: 2}",13.13
63000,31,9,0.8121312260627747,0.6096173524856567,"{0: 15, 5: 1, 1: 3, 6: 2, 7: 1, 3: 2, 8: 1, 4: 1, 2: 5}",13.31
73000,39,7,0.7721832990646362,0.5342617034912109,"{2: 19, 1: 12, 3: 2, 0: 3, 4: 1, 5: 1, 6: 1}",13.08
83000,21,7,0.7901116609573364,0.5938486456871033,"{5: 11, 6: 1, 0: 2, 4: 2, 1: 2, 2: 2, 3: 1}",13.14
93000,25,7,0.7766208648681641,0.6041737794876099,"{1: 15, 0: 2, 6: 2, 2: 2, 5: 1, 3: 1, 4: 2}",13.14
103000,12,5,0.7997449040412903,0.619692862033844,"{0: 7, 3: 1, 4: 1, 2: 2, 1: 1}",13.16
113000,9,5,0.7971345782279968,0.5026612281799316,"{0: 5, 4: 1, 3: 1, 1: 1, 2: 1}",13.17
123000,8,4,0.7638772130012512,0.5049023032188416,"{0: 5, 2: 1, 3: 1, 1: 1}",13.22
133000,8,4,0.7811350226402283,0.6063019037246704,"{0: 5, 3: 1, 1: 1, 2: 1}",13.19
143000,9,5,0.8338789343833923,0.6267425417900085,"{0: 5, 4: 1, 3: 1, 1: 1, 2: 1}",13.27
