checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,41,4,0.6157213449478149,0.3720923662185669,"{2: 9, 0: 27, 3: 1, 1: 4}",14.81
13000,26,12,0.8896933197975159,0.63097083568573,"{1: 2, 0: 7, 8: 2, 3: 2, 4: 3, 5: 2, 7: 1, 10: 1, 11: 1, 6: 2, 2: 2, 9: 1}",12.74
23000,33,7,0.7967642545700073,0.4485763609409332,"{2: 6, 0: 10, 6: 10, 3: 2, 1: 2, 4: 1, 5: 2}",13.16
33000,26,9,0.8570869565010071,0.39866164326667786,"{2: 3, 5: 2, 6: 4, 7: 1, 3: 2, 1: 3, 0: 7, 8: 2, 4: 2}",13.15
43000,23,6,0.7121964693069458,0.2576829791069031,"{5: 3, 0: 12, 2: 3, 3: 1, 1: 3, 4: 1}",13.23
53000,8,6,0.9163042902946472,0.6102295517921448,"{5: 1, 4: 1, 3: 1, 2: 1, 0: 2, 1: 2}",13.22
63000,5,3,0.913818359375,0.7842761278152466,"{2: 1, 0: 2, 1: 2}",13.24
73000,4,3,0.9109684824943542,0.7396657466888428,"{2: 1, 1: 1, 0: 2}",13.25
83000,2,2,0.9490441083908081,nan,"{1: 1, 0: 1}",13.26
93000,1,1,nan,nan,{0: 1},13.40
103000,1,1,nan,nan,{0: 1},13.35
113000,1,1,nan,nan,{0: 1},13.32
