checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,9,2,0.6981838345527649,0.6442036032676697,"{0: 8, 1: 1}",14.76
13000,8,5,0.8109760880470276,0.5315766334533691,"{0: 3, 2: 1, 1: 2, 4: 1, 3: 1}",12.11
23000,7,3,0.7340203523635864,0.5472462773323059,"{0: 5, 2: 1, 1: 1}",12.72
33000,6,3,0.8739379644393921,0.6589450240135193,"{0: 2, 1: 2, 2: 2}",12.72
43000,6,4,0.8530474901199341,0.5628236532211304,"{1: 2, 0: 2, 3: 1, 2: 1}",12.86
53000,4,2,0.8704932332038879,0.7593162059783936,"{1: 2, 0: 2}",12.79
63000,1,1,nan,nan,{0: 1},12.70
73000,1,1,nan,nan,{0: 1},12.73
83000,3,1,0.6623114943504333,0.6623114943504333,{0: 3},12.71
93000,2,2,0.9441007375717163,nan,"{1: 1, 0: 1}",12.82
103000,1,1,nan,nan,{0: 1},12.75
