checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,15,0.8256595730781555,0.5672121644020081,"{0: 9, 7: 2, 5: 13, 14: 1, 1: 31, 10: 2, 6: 6, 8: 16, 4: 9, 9: 1, 13: 1, 2: 2, 3: 5, 11: 1, 12: 1}",10.79
13000,100,15,0.8362464308738708,0.5027199983596802,"{0: 27, 6: 5, 9: 1, 3: 17, 10: 5, 11: 14, 5: 6, 1: 12, 14: 3, 4: 4, 7: 1, 2: 2, 12: 1, 8: 1, 13: 1}",8.85
23000,93,14,0.8516037464141846,0.5961214303970337,"{7: 20, 0: 7, 4: 5, 8: 4, 2: 22, 9: 12, 1: 5, 10: 2, 5: 2, 6: 4, 11: 1, 12: 4, 3: 3, 13: 2}",14.31
33000,72,13,0.86074298620224,0.6421802639961243,"{0: 22, 6: 6, 3: 3, 1: 17, 4: 2, 10: 2, 5: 12, 7: 2, 2: 2, 8: 1, 12: 1, 9: 1, 11: 1}",13.50
43000,53,12,0.8652241230010986,0.5623411536216736,"{2: 3, 5: 2, 3: 14, 7: 2, 4: 8, 1: 12, 0: 2, 11: 1, 9: 2, 8: 3, 6: 2, 10: 2}",13.44
53000,38,9,0.8471835851669312,0.42596718668937683,"{5: 3, 6: 3, 1: 8, 0: 13, 3: 5, 2: 2, 7: 1, 4: 1, 8: 2}",13.66
63000,40,10,0.8473280072212219,0.5330594182014465,"{2: 2, 4: 2, 5: 2, 3: 7, 1: 17, 6: 2, 0: 4, 7: 1, 9: 1, 8: 2}",13.41
73000,35,9,0.850519061088562,0.5490123629570007,"{0: 16, 5: 3, 7: 1, 2: 7, 1: 4, 8: 1, 4: 1, 3: 1, 6: 1}",13.53
83000,37,9,0.8672317862510681,0.5109115242958069,"{8: 4, 2: 2, 6: 3, 0: 6, 3: 13, 1: 6, 7: 1, 4: 1, 5: 1}",13.48
93000,22,7,0.8717866539955139,0.6077975630760193,"{5: 3, 1: 2, 0: 5, 2: 9, 3: 1, 6: 1, 4: 1}",13.46
103000,17,6,0.8310458660125732,0.4780123829841614,"{5: 2, 3: 1, 2: 7, 4: 1, 0: 5, 1: 1}",13.50
113000,7,6,0.9212813377380371,0.7807347774505615,"{3: 1, 4: 1, 5: 1, 0: 2, 2: 1, 1: 1}",13.35
123000,6,5,0.9218213558197021,0.7474725246429443,"{3: 1, 2: 1, 0: 2, 4: 1, 1: 1}",13.55
133000,7,5,0.9161768555641174,0.7154372334480286,"{2: 1, 1: 2, 0: 2, 4: 1, 3: 1}",13.75
143000,5,5,0.9325011372566223,nan,"{3: 1, 2: 1, 4: 1, 1: 1, 0: 1}",13.44
