checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,40,4,0.7708573341369629,0.5778927206993103,"{1: 23, 0: 8, 3: 5, 2: 4}",14.82
13000,87,10,0.8127158880233765,0.5694562792778015,"{1: 23, 6: 2, 0: 33, 2: 3, 9: 9, 7: 7, 5: 1, 3: 3, 8: 4, 4: 2}",12.69
23000,55,10,0.8190551996231079,0.5927550792694092,"{0: 9, 9: 9, 5: 3, 4: 21, 3: 2, 2: 5, 7: 2, 1: 2, 8: 1, 6: 1}",12.94
33000,61,9,0.7525909543037415,0.616031289100647,"{3: 3, 1: 6, 2: 43, 8: 1, 7: 1, 0: 3, 6: 1, 4: 2, 5: 1}",13.16
43000,53,10,0.7494545578956604,0.6016576886177063,"{0: 5, 1: 37, 5: 1, 4: 4, 8: 1, 6: 1, 9: 1, 7: 1, 3: 1, 2: 1}",13.22
53000,63,8,0.7565706968307495,0.6010692119598389,"{4: 42, 2: 2, 3: 4, 1: 5, 5: 4, 0: 4, 6: 1, 7: 1}",12.99
63000,67,6,0.7593950033187866,0.5567392706871033,"{3: 32, 2: 2, 0: 24, 1: 7, 5: 1, 4: 1}",13.14
73000,61,9,0.7616583108901978,0.5939239859580994,"{0: 39, 2: 2, 7: 8, 5: 3, 4: 1, 3: 2, 1: 4, 6: 1, 8: 1}",13.41
83000,52,6,0.7004182934761047,0.502760112285614,"{5: 34, 2: 2, 1: 7, 4: 6, 3: 1, 0: 2}",13.57
93000,44,5,0.6751750707626343,0.5255373120307922,"{4: 33, 2: 2, 1: 6, 3: 1, 0: 2}",13.86
103000,42,5,0.6229894757270813,0.49576857686042786,"{2: 34, 1: 2, 3: 1, 4: 2, 0: 3}",13.38
113000,38,5,0.6298238635063171,0.5061649680137634,"{2: 31, 4: 1, 3: 1, 1: 3, 0: 2}",13.21
123000,36,4,0.5997211337089539,0.5081369280815125,"{2: 31, 0: 2, 1: 2, 3: 1}",13.30
133000,30,3,0.5505723357200623,0.47736912965774536,"{0: 27, 1: 2, 2: 1}",13.20
143000,30,3,0.6026666164398193,0.5168930292129517,"{2: 26, 0: 2, 1: 2}",13.48
