checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,10,4,0.7765285968780518,0.5507987141609192,"{1: 4, 0: 4, 3: 1, 2: 1}",14.77
13000,19,12,0.906861424446106,0.45614489912986755,"{4: 2, 3: 2, 0: 2, 11: 1, 1: 2, 6: 1, 10: 1, 9: 2, 2: 2, 5: 1, 8: 1, 7: 2}",12.41
23000,20,9,0.790226399898529,0.2780323922634125,"{8: 1, 5: 1, 7: 1, 0: 3, 1: 2, 3: 1, 4: 9, 6: 1, 2: 1}",12.94
33000,12,9,0.906423032283783,0.5603628158569336,"{7: 1, 6: 1, 1: 2, 8: 1, 2: 2, 3: 1, 0: 2, 4: 1, 5: 1}",12.97
43000,19,12,0.8965933322906494,0.5048356652259827,"{10: 1, 2: 3, 5: 3, 9: 1, 7: 1, 8: 1, 4: 1, 0: 2, 3: 1, 6: 3, 11: 1, 1: 1}",12.98
53000,29,13,0.8776772618293762,0.4106670320034027,"{2: 4, 12: 1, 1: 2, 3: 4, 10: 1, 9: 1, 5: 4, 8: 1, 0: 2, 7: 2, 11: 1, 4: 4, 6: 2}",13.03
63000,23,7,0.8348556756973267,0.4617684781551361,"{2: 7, 0: 7, 6: 2, 3: 1, 1: 2, 5: 2, 4: 2}",13.14
73000,19,8,0.8772356510162354,0.6148994565010071,"{2: 7, 5: 3, 0: 2, 1: 2, 7: 1, 6: 1, 4: 2, 3: 1}",13.00
83000,31,10,0.8252097368240356,0.29497000575065613,"{0: 8, 9: 1, 1: 2, 5: 2, 4: 11, 6: 1, 2: 2, 7: 1, 3: 2, 8: 1}",13.07
93000,18,10,0.8778573870658875,0.62530916929245,"{0: 5, 1: 3, 8: 1, 2: 3, 6: 1, 7: 1, 9: 1, 5: 1, 3: 1, 4: 1}",13.03
103000,13,6,0.8395569920539856,0.5968050956726074,"{2: 5, 5: 1, 1: 3, 3: 1, 0: 2, 4: 1}",13.08
113000,14,8,0.8688991069793701,0.5821991562843323,"{0: 4, 7: 1, 2: 3, 4: 1, 1: 2, 5: 1, 3: 1, 6: 1}",13.09
123000,12,7,0.8530697226524353,0.5232824683189392,"{2: 4, 5: 1, 0: 3, 3: 1, 4: 1, 6: 1, 1: 1}",13.14
133000,9,6,0.859548032283783,0.49907582998275757,"{4: 1, 0: 3, 1: 2, 5: 1, 2: 1, 3: 1}",13.12
143000,8,4,0.8279973268508911,0.5521777272224426,"{1: 3, 3: 2, 0: 2, 2: 1}",13.13
