checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,51,7,0.7234979867935181,0.5003179907798767,"{2: 26, 0: 16, 4: 4, 3: 1, 5: 1, 1: 2, 6: 1}",14.98
13000,41,5,0.7674639225006104,0.6171764135360718,"{1: 23, 4: 8, 0: 7, 2: 1, 3: 2}",12.25
23000,42,5,0.7124947905540466,0.43009665608406067,"{2: 15, 1: 4, 4: 17, 0: 3, 3: 3}",12.21
33000,18,3,0.7913987636566162,0.6931804418563843,"{0: 9, 1: 1, 2: 8}",12.64
43000,28,4,0.7715221643447876,0.5499227046966553,"{3: 3, 2: 8, 0: 11, 1: 6}",12.67
53000,33,3,0.7133006453514099,0.516648530960083,"{1: 4, 0: 18, 2: 11}",12.83
63000,36,3,0.7177398204803467,0.5305283665657043,"{1: 5, 2: 20, 0: 11}",12.77
73000,35,3,0.6439163684844971,0.41966256499290466,"{2: 3, 0: 22, 1: 10}",12.77
83000,32,3,0.6810848116874695,0.47193655371665955,"{2: 4, 0: 20, 1: 8}",12.93
93000,32,3,0.6523897647857666,0.45905181765556335,"{0: 22, 1: 7, 2: 3}",12.71
103000,24,3,0.6748558878898621,0.3831659257411957,"{2: 5, 0: 14, 1: 5}",12.72
113000,20,3,0.7073303461074829,0.5005581378936768,"{1: 5, 0: 12, 2: 3}",12.71
123000,17,3,0.7063674926757812,0.5011609792709351,"{1: 4, 0: 10, 2: 3}",12.68
133000,15,3,0.69510817527771,0.4275037348270416,"{1: 4, 0: 8, 2: 3}",12.70
143000,16,3,0.6682451367378235,0.3961104452610016,"{1: 4, 0: 9, 2: 3}",12.80
