checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.8074912428855896,0.6370840072631836,"{3: 37, 6: 7, 0: 9, 4: 22, 2: 14, 5: 7, 1: 4}",11.38
13000,100,7,0.7789762616157532,0.6429296731948853,"{1: 48, 2: 6, 0: 38, 3: 1, 5: 5, 6: 1, 4: 1}",8.49
23000,100,6,0.7516189217567444,0.5846556425094604,"{4: 33, 0: 53, 2: 5, 3: 2, 1: 6, 5: 1}",9.13
33000,100,5,0.6476020812988281,0.5518730878829956,"{4: 83, 2: 7, 1: 5, 0: 2, 3: 3}",6.77
43000,100,4,0.6431028842926025,0.5775846242904663,"{0: 88, 2: 7, 1: 2, 3: 3}",7.34
53000,100,6,0.6669348478317261,0.6007728576660156,"{4: 86, 3: 1, 1: 4, 0: 4, 2: 4, 5: 1}",7.35
63000,100,3,0.6500428915023804,0.6068595051765442,"{1: 91, 0: 4, 2: 5}",10.74
73000,96,5,0.6530699729919434,0.593096137046814,"{1: 85, 0: 6, 2: 2, 4: 2, 3: 1}",13.04
83000,100,6,0.6469720602035522,0.600989580154419,"{3: 91, 1: 3, 5: 1, 0: 3, 4: 1, 2: 1}",9.26
93000,90,5,0.6394540667533875,0.6079084873199463,"{0: 85, 2: 2, 3: 1, 4: 1, 1: 1}",12.74
103000,100,5,0.6525665521621704,0.6149840354919434,"{1: 93, 3: 1, 2: 3, 0: 2, 4: 1}",12.27
113000,85,3,0.6328491568565369,0.6213827729225159,"{0: 83, 2: 1, 1: 1}",12.53
123000,81,2,0.6175314784049988,0.6023691296577454,"{0: 79, 1: 2}",13.02
133000,93,3,0.605186402797699,0.5868309140205383,"{0: 90, 1: 2, 2: 1}",14.27
143000,77,2,0.5929358005523682,0.5754947066307068,"{0: 75, 1: 2}",12.76
