checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,98,7,0.8085274696350098,0.6392475366592407,"{2: 40, 0: 10, 4: 8, 1: 23, 5: 14, 6: 2, 3: 1}",14.92
13000,30,4,0.7909104824066162,0.643756091594696,"{3: 4, 0: 10, 1: 12, 2: 4}",12.44
23000,44,3,0.7396085262298584,0.615814745426178,"{2: 18, 0: 22, 1: 4}",12.09
33000,37,4,0.7679404616355896,0.6384410858154297,"{1: 11, 2: 20, 3: 3, 0: 3}",12.42
43000,22,2,0.7430458664894104,0.722011387348175,"{0: 20, 1: 2}",12.60
53000,20,3,0.7562323212623596,0.6510137915611267,"{0: 11, 1: 7, 2: 2}",12.54
63000,8,2,0.722636342048645,0.6366547346115112,"{0: 6, 1: 2}",12.63
73000,12,1,0.5687891244888306,0.5687891244888306,{0: 12},12.71
83000,12,2,0.6057317852973938,0.5557052493095398,"{0: 11, 1: 1}",12.83
93000,6,1,0.6219012141227722,0.6219012141227722,{0: 6},12.75
103000,8,1,0.6371371150016785,0.6371371150016785,{0: 8},12.61
113000,6,1,0.6070834994316101,0.6070834994316101,{0: 6},12.86
123000,6,2,0.7020879983901978,0.6313002705574036,"{0: 5, 1: 1}",12.70
133000,6,1,0.6583691835403442,0.6583691835403442,{0: 6},12.67
143000,3,1,0.6598334312438965,0.6598334312438965,{0: 3},12.57
