checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.8167425990104675,0.5844482183456421,"{7: 32, 8: 23, 0: 9, 6: 4, 5: 4, 3: 8, 4: 13, 2: 3, 1: 4}",11.51
13000,100,7,0.8047037720680237,0.6085809469223022,"{3: 3, 0: 33, 2: 8, 1: 31, 5: 2, 4: 21, 6: 2}",9.97
23000,93,7,0.8018746376037598,0.5117921233177185,"{2: 9, 3: 3, 0: 33, 6: 13, 1: 19, 4: 2, 5: 14}",13.87
33000,100,8,0.7873818278312683,0.5774432420730591,"{7: 4, 2: 48, 1: 8, 6: 1, 0: 28, 3: 4, 4: 5, 5: 2}",9.58
43000,100,7,0.7591402530670166,0.5052450299263,"{2: 4, 4: 51, 0: 19, 1: 11, 3: 13, 6: 1, 5: 1}",9.68
53000,100,5,0.7473728656768799,0.5404101014137268,"{0: 55, 3: 1, 1: 18, 4: 6, 2: 20}",14.97
63000,100,6,0.7399136424064636,0.560864269733429,"{5: 61, 3: 3, 1: 9, 2: 8, 0: 18, 4: 1}",16.33
73000,86,5,0.7501643300056458,0.5698824524879456,"{2: 50, 4: 6, 1: 20, 3: 2, 0: 8}",16.88
83000,77,5,0.7561759948730469,0.5532850027084351,"{4: 38, 3: 2, 1: 5, 0: 5, 2: 27}",19.50
93000,67,5,0.7678608298301697,0.49717989563941956,"{4: 25, 0: 16, 2: 5, 3: 3, 1: 18}",17.46
103000,37,5,0.7610141634941101,0.5220101475715637,"{4: 16, 0: 5, 2: 2, 1: 12, 3: 2}",18.69
113000,27,4,0.7625945210456848,0.5714679956436157,"{1: 13, 2: 1, 0: 6, 3: 7}",17.14
123000,21,3,0.7505773901939392,0.616019070148468,"{0: 9, 1: 11, 2: 1}",17.10
133000,26,4,0.719835102558136,0.4662869870662689,"{1: 10, 0: 13, 2: 2, 3: 1}",16.64
143000,16,4,0.7747424840927124,0.647515594959259,"{3: 2, 0: 10, 1: 3, 2: 1}",16.68
