checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,72,8,0.8328734040260315,0.6082322001457214,"{3: 15, 0: 22, 1: 6, 4: 11, 7: 10, 2: 6, 6: 1, 5: 1}",15.00
13000,41,6,0.7770833969116211,0.534760594367981,"{3: 16, 4: 15, 0: 5, 5: 1, 2: 2, 1: 2}",12.19
23000,37,5,0.7869911789894104,0.5544929504394531,"{0: 17, 2: 5, 1: 11, 3: 2, 4: 2}",12.25
33000,25,4,0.6501102447509766,0.4657096564769745,"{0: 19, 2: 3, 3: 1, 1: 2}",12.41
43000,27,3,0.7160439491271973,0.6031111478805542,"{1: 21, 0: 3, 2: 3}",12.28
53000,8,3,0.680942714214325,0.5131551623344421,"{0: 6, 1: 1, 2: 1}",12.13
63000,9,2,0.6971531510353088,0.5647407174110413,"{1: 6, 0: 3}",12.13
73000,6,1,0.7448491454124451,0.7448491454124451,{0: 6},12.17
83000,4,2,0.6858745217323303,0.45470884442329407,"{0: 2, 1: 2}",12.14
93000,4,2,0.6897521615028381,0.43692857027053833,"{0: 2, 1: 2}",12.10
103000,2,1,0.1247091293334961,0.1247091293334961,{0: 2},12.16
113000,2,1,0.12109553813934326,0.12109553813934326,{0: 2},12.02
123000,2,1,0.1141100525856018,0.1141100525856018,{0: 2},12.07
133000,2,1,0.11344039440155029,0.11344039440155029,{0: 2},11.98
143000,2,1,0.10794335603713989,0.10794335603713989,{0: 2},12.09
