checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.795945405960083,0.7005384564399719,"{6: 1, 0: 66, 7: 4, 4: 3, 5: 11, 3: 2, 2: 2, 8: 3, 1: 8}",12.34
13000,100,14,0.8539751768112183,0.6617857217788696,"{3: 10, 13: 8, 8: 8, 4: 9, 5: 4, 0: 35, 9: 4, 6: 10, 2: 5, 7: 1, 1: 3, 10: 1, 11: 1, 12: 1}",7.31
23000,100,16,0.8384013772010803,0.5709520578384399,"{14: 8, 12: 1, 6: 17, 1: 7, 0: 12, 3: 23, 11: 2, 8: 3, 4: 3, 5: 4, 2: 11, 13: 2, 7: 2, 10: 1, 9: 3, 15: 1}",9.26
33000,100,11,0.8115787506103516,0.6687877774238586,"{1: 25, 3: 7, 7: 1, 6: 11, 0: 41, 4: 3, 9: 3, 2: 3, 5: 3, 10: 1, 8: 2}",12.08
43000,100,10,0.7798330783843994,0.6738936901092529,"{5: 63, 8: 9, 0: 6, 1: 4, 4: 4, 7: 1, 2: 5, 6: 2, 3: 5, 9: 1}",11.57
53000,94,11,0.802696943283081,0.6485641598701477,"{9: 2, 3: 10, 5: 3, 6: 17, 1: 45, 4: 2, 8: 3, 0: 2, 2: 4, 7: 5, 10: 1}",13.32
63000,100,13,0.7941994667053223,0.6208177208900452,"{3: 40, 1: 9, 12: 3, 2: 18, 8: 1, 0: 11, 9: 2, 6: 3, 5: 2, 10: 4, 7: 1, 4: 5, 11: 1}",12.69
73000,86,13,0.8006737232208252,0.6457241177558899,"{1: 43, 0: 2, 6: 5, 5: 15, 9: 1, 2: 4, 11: 1, 4: 3, 10: 4, 12: 1, 7: 1, 3: 5, 8: 1}",13.20
83000,91,11,0.7842974066734314,0.6372862458229065,"{0: 46, 4: 20, 2: 12, 8: 1, 3: 2, 10: 3, 6: 1, 7: 1, 1: 3, 5: 1, 9: 1}",13.19
93000,62,10,0.7768390774726868,0.5978041887283325,"{7: 2, 3: 33, 0: 4, 5: 11, 9: 1, 8: 2, 1: 4, 2: 2, 4: 2, 6: 1}",13.56
103000,57,9,0.7617266774177551,0.5640865564346313,"{3: 2, 0: 31, 2: 2, 5: 12, 1: 2, 7: 1, 6: 5, 8: 1, 4: 1}",13.11
113000,48,10,0.734475314617157,0.483315110206604,"{2: 25, 1: 3, 6: 11, 9: 1, 0: 2, 5: 1, 3: 2, 7: 1, 8: 1, 4: 1}",13.13
123000,46,8,0.7301545739173889,0.5354043841362,"{0: 27, 2: 11, 6: 1, 5: 1, 1: 2, 3: 2, 7: 1, 4: 1}",13.12
133000,40,7,0.728460431098938,0.3970501124858856,"{3: 3, 2: 4, 1: 10, 0: 19, 6: 2, 5: 1, 4: 1}",13.11
143000,41,8,0.7260696887969971,0.46203064918518066,"{2: 22, 0: 5, 7: 1, 5: 1, 1: 8, 6: 1, 4: 2, 3: 1}",13.15
