checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,18,6,0.7834165096282959,0.23874498903751373,"{0: 3, 2: 5, 3: 1, 4: 1, 1: 5, 5: 3}",14.95
13000,73,9,0.7619902491569519,0.5269725918769836,"{3: 44, 8: 6, 6: 2, 4: 4, 1: 2, 2: 3, 5: 8, 0: 3, 7: 1}",12.42
23000,40,10,0.8350961804389954,0.5549679398536682,"{3: 4, 1: 17, 4: 2, 9: 1, 2: 4, 5: 3, 6: 1, 8: 4, 0: 3, 7: 1}",12.98
33000,33,10,0.7893681526184082,0.27616703510284424,"{1: 3, 4: 11, 5: 2, 2: 7, 0: 5, 7: 1, 8: 1, 9: 1, 3: 1, 6: 1}",13.16
43000,59,16,0.7801715731620789,0.12018004804849625,"{8: 2, 11: 1, 1: 14, 5: 2, 7: 3, 3: 4, 13: 1, 12: 1, 4: 2, 2: 3, 14: 1, 9: 20, 10: 1, 0: 2, 6: 1, 15: 1}",13.15
53000,80,12,0.644680380821228,0.20900681614875793,"{0: 6, 3: 5, 11: 1, 7: 13, 1: 45, 4: 4, 6: 1, 9: 1, 8: 1, 5: 1, 10: 1, 2: 1}",13.09
63000,100,11,0.5721953511238098,0.24460271000862122,"{1: 3, 10: 1, 3: 68, 7: 2, 0: 18, 4: 2, 9: 1, 8: 1, 2: 2, 5: 1, 6: 1}",10.12
73000,53,14,0.8168996572494507,0.2695445418357849,"{0: 4, 3: 4, 11: 4, 5: 4, 6: 2, 4: 15, 2: 2, 12: 1, 1: 2, 8: 2, 13: 10, 9: 1, 7: 1, 10: 1}",13.15
83000,95,12,0.6288447380065918,0.28837499022483826,"{4: 2, 0: 60, 8: 3, 3: 14, 1: 2, 5: 6, 9: 1, 2: 3, 6: 1, 7: 1, 11: 1, 10: 1}",13.10
93000,96,11,0.5798808932304382,0.21516288816928864,"{0: 4, 4: 63, 3: 3, 10: 13, 2: 3, 6: 2, 1: 4, 9: 1, 7: 1, 5: 1, 8: 1}",13.14
103000,74,10,0.4804699122905731,0.12416218221187592,"{0: 2, 2: 53, 1: 2, 4: 11, 6: 1, 7: 1, 5: 1, 8: 1, 9: 1, 3: 1}",13.16
113000,75,9,0.44356870651245117,0.09818802028894424,"{0: 3, 1: 55, 5: 1, 3: 11, 6: 1, 2: 1, 4: 1, 8: 1, 7: 1}",13.14
123000,67,7,0.43172356486320496,0.0719304159283638,"{2: 3, 6: 48, 0: 12, 4: 1, 3: 1, 1: 1, 5: 1}",13.15
133000,69,9,0.4557614326477051,0.07780392467975616,"{0: 3, 1: 49, 3: 10, 6: 1, 2: 2, 4: 1, 7: 1, 5: 1, 8: 1}",13.19
143000,67,7,0.4061005413532257,0.06423591077327728,"{0: 3, 2: 50, 5: 9, 3: 1, 6: 2, 4: 1, 1: 1}",13.30
